Argument ID	Conclusion	Stance	Premise
A2712	"These very acute observations of yours do not lack the support of even my own testimony. For on page 248 of my ""Optics"" you have the half-moon divided by a wavy line. From this fact I deduced peaks and depressions in the body of the moon. On page 250 I describe the moon during an eclipse as looking like torn flesh or broken wood, with bright streaks penetrating into the region in shadow. On the basis of this observation I establish the conclusion, identical with yours, yet reached by a different sort of reasoning, that the parts of the moon are uneven, some being higher and others lower."		
A2714	Pages 252 and 302 of my book could have told you about this air on the moon. These passages in my book are splendidly confirmed by your pertinent observations.		
A2717	This situation would be consistent with my observations.		
A2719	These were performed not only at night, when the explanation might be referred to the conditions of seeing, but also by day, when Venus disappears behind the part of the half-moon that is in shadow.		
A2721	No less ingenious is your arrangement on page 14 inspecting the disk of the moon when its horns first emerge. You explain how to observe from behind a roof so that the horns are covered up and the rest of the disk becomes visible. This is an observational method very familiar to me.		
A2722	There, adopting a procedure identical with yours, I too reject the same suppositions (that this light comes from the sun or from Venus), except that I treat the latter conjecture on its merits somewhat more favorably than you do.		
A2723	"You support my discussion of this redness on page 271 of the “Optics,"" where I derive it from the refraction of the sun's rays in our atmosphere. You also enhance the usefulness of what I said on page 301 by way of explaining why complete darkness does not always occur during a total eclipse of the sun; I repeated these remarks on page 117 in my book on the “New Star.”"		
A2724	"I doubt, Galileo, whether the cause proposed by you can account for this redness. For this dawn-light, as you call it, surrounds the body of the moon much too uniformly to be the source of the redness, which is distributed so unevenly over the moon. This is shown by my observations, as reported on page 276. When you consider this subject in your ""System of the Universe,"" you will, I trust, advance a much more successful explanation of the causes of the phenomena under discussion."		
A2725	I readily grant that, as compared with the celestial bodies in the vicinity of the sun, which I regarded on page 277 as the cause of the pale light, this dawn-light of yours serves as a better explanation.		
A2726	When their small bodies are examined through the telescope, you say that they shrink in comparison with the diameter of the moon. You also mention other things, which truly produce a similar diminution of the stars, as I have known from long experience: twilight, daylight, a cloud, a veil, colored glass.		
A2727	"I should like to ask you, Galileo, whether you are satisfied with the reasons for this effect, as presented by me in my discussion of the process of vision on page 217 and especially on page 221 of my ""Optics."" For if you find nothing amiss, you may hereafter discuss the matter correctly."		
A2728	Point sources of light transmit their cones to the crystalline lens. There refraction takes place, and behind the lens the cones again contract to a point. But this point does not reach as far as the retina. Therefore the light is dispersed once more, and spreads over a small area of the retina, whereas it should impinge on a point. Hence the telescope, by introducing another refraction, makes this point coincide with the retina. It is not true, then, that some rays come down to the eye from the brightness enveloping the stars on the outside. On the contrary, the rays which come down from the shining body itself are scattered, as a result of refraction and the widening of the opening in the uvea at night. They brighten the area on the retina around the point which should represent the star. The telescope on earth does not remove anything from the stars in heaven, but it does take away from the retina whatever light is superfluous.		
A2730	persons with unimpaired vision, using astronomical instruments that are not deceived by these wavy crowns, as is the naked eye, ascertain the dimensions of the stars' diameters in terms of minutes and fractions of minutes		
A2731	You have a large number of eyewitnesses to the innumerability of the stars. The rabbis are said to enumerate more than 12,000. A clergyman of my acquaintance one moonless night counted over 40 in Orion's Shield. The larger stars in the Pleiades are arranged in order by Mästlin to the number of fourteen		
A2732	You have conferred a blessing on astronomers and physicists by revealing the true character of the Milky Way, the nebulae, and the nebulous spirals. You have upheld those writers who long ago reached the same conclusion as you: they are nothing but a mass of stars, whose luminosities blend on account of the dullness of our eyes.  Accordingly, scientists will henceforth cease to create comets and new stars out of the Milky Way, after the manner of Brahe, lest they irrationally assert the passing away of perfect and eternal celestial bodies.		
A2733	Accordingly, scientists will henceforth cease to create comets and new stars out of the Milky Way, after the manner of Brahe, lest they irrationally assert the passing away of perfect and eternal celestial bodies.		
A2739	this will remain an open question until this phenomenon too is detected by someone equipped for marvelously refined observations		
A2740	Therefore, for the sake of those who, as it were, will presently be on hand to attempt this voyage, let us establish the astronomy, Galileo, you of Jupiter, and me of the moon.		
A2741	as soon as somebody demonstrates the art of flying, settlers from our species of man will not be lacking. Who would once have thought that the crossing of the wide ocean was calmer and safer than of the narrow Adriatic Sea, Baltic Sea, or English Channel? Given ships or sails adapted to the breezes of heaven, there will be those who will not shrink from even that vast		
A2742	as soon as somebody demonstrates the art of flying, settlers from our species of man will not be lacking		
A2744	I have also thought it worth while, in passing, to tweak the ear of the higher philosophy. Let it ponder the questions whether the almighty and provident Guardian of the human race permits anything useless and why, like an experienced steward, He opens the inner chambers of his building to us at this particular time. Such was the opinion put forward by my good friend Thomas Seget, a man of wide learning. Or does God the creator, as I replied, lead mankind, like some growing youngster gradually approaching maturity, step by step from one stage of knowledge to another?		
A2745	does God the creator, as I replied, lead mankind, like some growing youngster gradually approaching maturity, step by step from one stage of knowledge to another?		
A2746	Let the higher philosophy reflect, I repeat, and glance backward to some extent. How far has the knowledge of nature progressed, how much is left, and what may the men of the future expect?		
A2747	We should not anticipate that all of us, equipped with your telescopes, Galileo, will observe them hereafter as a matter of course		
A2752	""" in the interests of that contemplation for which man was created, and adorned and equipped with eyes, he could not remain at rest in the center. On the contrary, he must make an annual journey on this boat, which is our earth, to perform his observations. So surveyors, in measuring inaccessible objects, move from place to place for the purpose of obtaining from the distance between their positions an accurate base line for the triangulation."		
A2755	It remains for me to make an urgent request of you, most illustrious Galileo. Press on vigorously with your observations, and let us know at the very earliest opportunity what results your observations have attained		
A2756	I promised to prepare something in time for the scheduled departure of the couriers, and I kept my pledge.		
A2757	I resolved to advise the reader that everybody has his own preference		
A2758	I have always followed the practice of praising what I deemed well said by others, and of refuting what was badly said		
A2759	I have never belittled or laid false claim to the ideas of others, when I had none of my own.		
A2760	I have never fawned on others, nor have I been self-effacing if I made some better or prior discovery by my own exertions.		
A2761	I do not think that Galileo, an Italian, has treated me, a German, so well that in return I must flatter him, with injury to the truth or to my deepest convictions.		
A2762	let no one assume that by my readiness to agree with Galileo I propose to deprive others of their right to disagree with him		
A2763	all men are free to make up their own minds		
A2765	I swear to reject them without reservation, as soon as any better informed person points out an error to me by a sound method		
A2767	I supposed that among others Galileo too, the most highly qualified of all, would discuss with me by mail the new kind of astronomy or celestial physics which I had published, and that he would resume our interrupted correspondence, which had begun twelve years before.		
A2769	mutually self-supporting evidence.		
A2773	discovered an ingenious method of ascertaining to what extent objects are magnified by your instrument		
A2774	Let each employ his own device, and from this partnership may there some day arise an absolutely perfect theory of the distances		
A2775	Hence it occurs to me to compete with you in scrutinizing those small spots first noticed by you in the brighter region. Yet, if this is agreed upon, I hope to get results by my own method of observation, with my back to the moon.		
A2776	a perfect image of the body of the moon will be obtained the size of a large silver coin		
A2777	What you say, then, is correct and in full accord with mathematics.		
A2778	But these suggestions (about cavities that are below the surface and not cut through the mountains) are not so weighty that I would deem them worthy of a stubborn defense, should they be rendered completely untenable by your subsequent reports.		
A2779	you have established most firmly by brilliant observations in full accord with the laws of optics		
A2781	My motive in contradicting Plutarch in this regard may be seen on page 251 of my book.		
A2782	But the flaw in my reasoning is indicated in the margin of the very next page		
A2784	you adduce mathematical arguments against me in favor of Plutarch with brilliant and irrefutable logic		
A2786	These very acute observations of yours do not lack the support of even my own testimony		
A2787	On the basis of this observation I establish the conclusion, identical with yours, yet reached by a different sort of reasoning		
A2788	and once again tell us how it looks to you		
A2789	Mästlin demonstrates this by many observations		
A2790	The next item in your little book is the ingenious and sound proof on page 13 of what I too mentioned casually on page 250, but failed to demonstrate		
A2791	No less ingenious is your arrangement on page 14 inspecting the disk of the moon when its horns first emerge.		
A2792	You support my discussion		
A2793	I doubt, Galileo, whether the cause proposed by you can account for this redness		
A2794	"I should like to ask you, Galileo, whether you are satisfied with the reasons for this effect, as presented by me in my discussion of the process of vision on page 217 and especially on page 221 of my ""Optics."""		
A2797	Now I quote		
A2799	Pythagoras, Plato, and Euclid. Borne aloft by the preeminence of their reason		
A2806	let us establish the astronomy, Galileo, you of Jupiter, and me of the moon.		
A2807	Press on vigorously with your observations, and let us know at the very earliest opportunity what results your observations have attained.		
A2808	ha dato a quella nome e fervore, ed insieme accrescimento a’ progressi de’ nostri studi		
A2809	dono della sua beneficenza		
A2810	aprire una via non battuta per l’investigazione meno fallace del vero		
A2811	l’Idea della verità		
A2812	Primogenita infra tutte le creature della divina sapienza fu senz’alcun dubbio l’Idea della verità, al cui disegno si tenne sì strettamente il maestro eterno nella fabbrica dell’universo, che niuna cosa venne a formare, la quale avesse in sé pur minima lega di falso.		
A2815	la verità del lor’essere		
A2817	sua eterna sapienza		
A2818	primi lumi della verità		
A2820	tanto fa che «provando e riprovando» le riesce talora di dar nel segno		
A2821	la verità manifesta		
A2823	verità svelata		
A2824	la purissima faccia della verità		
A2825	giovevole curiosità		
A2827	niun’altra cosa ci vorrebbe, che una libera comunicazione di diverse adunanze sparse		
A2828	aprendosi a vicenda un sì profittevol commercio, andassero l’una l’altra colla medesima libertà ricercando per quanto si può, e partecipandosi il vero		
A2829	abbiasi da tutti la libertà con la quale abbiamo sempre partecipato le cose medesime a chiunque passando per queste medesime parti		
A2830	nobile curiosità		
A2831	sperimentare		
A2833	After the king had promised her this		
A2834	For a long time the king could not be comforted, and he did not consider taking a second wife		
A2835	There is no other way. The king must remarry, so that we will have a queen.		
A2837	"""God has forbidden that a father should marry his daughter"		
A2838	Nothing good can come from sin, and the kingdom will be pulled along into ruin		
A2839	The daughter was even more horrified when she heard her father's decision.		
A2840	"Hoping to dissuade him from his intentions, she said to him, ""Before I fulfill your wish, I must have three dresses: one as golden as the sun, one as silver as the moon, and one that glistens like the stars. Further, I must have a cloak put together from a thousand kinds of pelts and fur. Every animal in your kingdom must contribute a piece of its skin for it"		
A2841	"""That will be entirely impossible for him to achieve, and in this way I will divert my father from his wicked thoughts."		
A2843	his huntsmen had to capture all the animals in his entire kingdom and take a piece of skin from each one		
A2845	, she made the decision to run away		
A2846	Then surrendering herself to God, she set forth		
A2847	"Have pity on me and take me with you."" Then they said, ""All-Kinds-of-Fur, you are good for the kitchen. Come with us."		
A2849	she was sent to the kitchen, where she carried wood and water, tended the fire, plucked the poultry, sorted vegetables, swept up the ashes, and did all the dirty work		
A2850	"""Yes, go ahead. But you have to be back here in a half hour and carry out the ashes."""		
A2852	Taking off her fur cloak, she washed the soot from her hands and face so that her full beauty again came to light.		
A2853	. She put the three dresses from the sun, moon, and stars into a nutshell, put on the cloak of all kinds of fur, blackened her hands and face with soot.		
A2854	the most skilled maidens in his kingdom had to weave the three dresses, one as golden as the sun, one as silver as the moon, and one that glistened like the stars.		
A2855	she had run back to her cubbyhole, quickly taken off her dress, blackened her hands and face, put on the fur cloak, and was once again All-Kinds-of-Fur.		
A2856	All-Kinds-of-Fur made soup for the king. She made bread soup, and as good as she knew how.		
A2857	she got her golden ring from the cubbyhole and placed it in the bowl that the soup was in		
A2858	"""I must confess that I did not cook it, it was the little furry animal."""		
A2859	", ""May I go up for a little while and take a look? I will stand outside the door."" The cook answered, ""Yes, go ahead. But you have to be back here in a half hour and carry out the ashes."""		
A2860	"""I am good for nothing, except having boots thrown at my head."""		
A2861	"""I am a poor child who no longer has a father or a mother."""		
A2862	"asked the cook for permission to have a look. He answered, ""Yes, but come back in a half hour and cook the bread soup for the king that he likes so much."""		
A2864	She ran to her cubbyhole, turned herself back into a furry animal, and went to the kitchen to make the bread soup. While the cook was upstairs she got the golden spinning wheel and put it in the bowl, so that the soup was prepared on top of it.		
A2865	He had the cook brought before him, who again had to confess that All-Kinds-of-Fur had made the soup.		
A2866	who again had to confess that All-Kinds-of-Fur had made the soup.		
A2868	But because she asked, he allowed her to look in on the ball at the appointed time.		
A2869	And while he was dancing he placed a golden ring on her finger, without her noticing it		
A2870	she tore herself loose and jumped so quickly into the crowd that she disappeared before his eyes.		
A2874	Her golden hair appeared, and she stood there in full splendor, no longer able to hide.		
A2877	we shall never part.		
A2881	the king had promised her this,		
A2890	"Now she thought, ""That will be entirely impossible for him to achieve, and in this way I will divert my father from his wicked thoughts."""		
A2891	And his huntsmen had to capture all the animals in his entire kingdom and take a piece of skin from each one.		
A2893	During the night, while everyone was asleep, she got up and took three things from among her valuables: a golden ring, a little golden spinning wheel, and a little golden reel. She put the three dresses from the sun, moon, and stars into a nutshell, put on the cloak of all kinds of fur, blackened her hands and face with soot. Then surrendering herself to God, she set forth. She walked the entire night until she came to a great forest. Being tired, she sat down in a hollow tree and fell asleep.		
A2894	Then surrendering herself to God, she set forth.		
A2895	The huntsmen followed his command		
A2897	Have pity on me and take me with you		
A2898	Then she was sent to the kitchen, where she carried wood and water, tended the fire, plucked the poultry, sorted vegetables, swept up the ashes, and did all the dirty work.		
A2901	"""May I go up for a little while and take a look? I will stand outside the door."" The cook answered, ""Yes, go ahead. But you have to be back here in a half hour and carry out the ashes."""		
A2904	Then the cook went away, and All-Kinds-of-Fur made soup for the king. She made bread soup, and as good as she knew how.		
A2905	When it was done, she got her golden ring from the cubbyhole and placed it in the bowl that the soup was in.		
A2906	", ""For sure you let a hair fall into the soup. If that's true, you'll get a beating."""		
A2907	"but don't let a hair fall into it, or in the future there will nothing more for you to eat."""		
A2909	"That is not true, for it was made in a different way, and much better than usual."""		
A2910	"""I must confess that I did not cook it, it was the little furry animal."		
A2911	"When All-Kinds-of-Fur arrived, the king asked, ""Who are you."" ""I am a poor child who no longer has a father or a mother."" He asked further, ""What are you doing in my castle?"" She answered, ""I am good for nothing, except having boots thrown at my head."" He asked further, ""Where did you get the ring that was in the soup?"" She answered, ""I do not know anything about the ring."""		
A2913	She ran to her cubbyhole, quickly washed herself then took from the nut the dress that was as silver as the moon and put it on.		
A2914	She ran to her cubbyhole, turned herself back into a furry animal, and went to the kitchen to make the bread soup		
A2916	"""You are a witch, you furry animal, always putting something in the soup that makes it very good and taste better to the king."""		
A2917	he allowed her to look in on the ball at the appointed time		
A2920	All-Kinds-of-Fur now ran into the kitchen, made the bread soup for the king, and while the cook was away, put the golden reel in it.		
A2925	"Hoping to dissuade him from his intentions, she said to him, ""Before I fulfill your wish, I must have three dresses: one as golden as the sun, one as silver as the moon, and one that glistens like the stars. Further, I must have a cloak put together from a thousand kinds of pelts and fur. Every animal in your kingdom must contribute a piece of its skin for it."" Now she thought, ""That will be entirely impossible for him to achieve, and in this way I will divert my father from his wicked thoughts."""		
A2926	"Now one day it happened that a banquet was being held in the castle, and she said to the cook, ""May I go up for a little while and take a look? I will stand outside the door."""		
A2928	"He ordered the cook to come before him. The cook was terrified when he heard this order, and he said to All-Kinds-of-Fur, ""For sure you let a hair fall into the soup. If that's true, you'll get a beating."""		
A2929	"The cook answered, ""I must confess that I did not cook it, it was the little furry animal."""		
A2930	Some time later there was another banquet, and All-Kinds-of-Fur, as before, asked the cook for permission to have a look.		
A2932	He had the cook brought before him, who again had to confess that All-Kinds-of-Fur had made the soup		
A2933	"""You are a witch, you furry animal, always putting something in the soup that makes it very good and taste better to the king."" But because she asked, he allowed her to look in on the ball at the appointed time."		
A2934	Catching sight of the white finger, he saw the ring that he had put on her while they were dancing.		
A2939	Thus the king could learn nothing, and he had to send her away again.		
A2940	The king danced again with the beautiful maiden, thinking that she had never been so beautiful. And while he was dancing he placed a golden ring on her finger, without her noticing it.		
A2941	king had promised her this,		
A2947	"""May I go up for a little while and take a look? I will stand outside the door."""		
A2949	she got her golden ring from the cubbyhole and placed it in the bowl that the soup was in.		
A2950	While the cook was upstairs she got the golden spinning wheel and put it in the bowl, so that the soup was prepared on top of it.		
A2951	he placed a golden ring on her finger, without her noticing it.		
A2953	he saw the ring that he had put on her while they were dancing.		
A2957	faithful		
A2958	Faithful Johannes was his favorite servant, and was so called, because he had been so loyal to him for his whole life long		
A2959	"""I will not forsake him, and will serve him faithfully, even if it costs me my life."""		
A2960	", ""I will not forsake him, and will serve him faithfully, even if it costs me my life."		
A2962	judgment		
A2963	Most faithful Johannes		
A2964	After faithful Johannes had once more given his promise to the old king about this		
A2965	"I will not be able to close my eyes in peace if you do not promise to teach him everything that he ought to know, and to be his foster father."" Faithful Johannes answered, ""I will not forsake him,"		
A2966	"""I will surely keep my promise, and will be loyal to you as I have been loyal to him, even if it should cost me my life."""		
A2968	"""There is something in there that would frighten you."""		
A2969	I promised your father before his death that you should not see inside this chamber.		
A2970	"""Misfortune has befallen us, dear Lord."		
A2973	You are my most faithful Johannes.		
A2974	"Finally he thought of a way, and said to the king, ""Everything which she has about her is of gold -- tables, chairs, dishes, cups, bowls, and household implements. Among your treasures are five tons of gold. Have the royal goldsmiths fashion one ton into all manner of vessels and utensils, into all kinds of birds, wild beasts, and strange animals. She will like these things, and we will go there with them and to try our luck."		
A2975	"""Oh, whose portrait is that beautiful picture?"" ""That is the Princess of the Golden Roof"		
A2976	"""That is the Princess of the Golden Roof,"""		
A2977	"""I am only the servant of a rich merchant. The things I have here are not to be compared with those my master has in his ship. They are the most beautiful and valuable things that have ever been made in gold."""		
A2978	"""I have seen the entire castle, and I want to know what is in this room as well."""		
A2979	"You must help me."" The faithful servant thought to himself for a long time how to approach the matter, for it was difficult even to come into view of the king's daughter. Finally he thought of a way,"		
A2980	This made her all the more curious and desirous,		
A2981	curious		
A2983	I am not a merchant. I am a king, and of no lower birth than you are.		
A2984	Many hours went by while she was looking at everything,		
A2987	When they reach land a chestnut horse will leap forward to meet him, and the prince will want to mount it, but if he does that, it will leap up into the air with him, and he will never see his bride again.		
A2990	"I will save my master, even if it brings destruction on myself."""		
A2991	"""I will save my master, even if it brings destruction on myself."""		
A2992	Who knows what good he may have done? Leave him alone. He is my most faithful Johannes		
A2993	"The young king saw what had happened, and not knowing why faithful Johannes had done it, grew angry and shouted, ""Throw him into prison."""		
A2994	The next morning faithful Johannes was condemned and led to the gallows.		
A2995	"""Throw him into prison."""		
A2996	Everyone who is condemned to die is permitted before his end to say one last thing.		
A2997	"May I too have this right?"" ""Yes,"" answered the king. ""You are granted this right."""		
A2999	"""I have been unjustly condemned, and have always been loyal to you,"		
A3000	I have been unjustly condemned, and have always been loyal to you,		
A3001	have always been loyal to you,		
A3002	I have been unjustly condemned, and have always been loyal to you		
A3003	how he had had to do all these things in order to save his master.		
A3004	Oh, my most faithful Johannes, pardon! Pardon! Bring him down.		
A3005	"Oh, my most faithful Johannes, pardon! Pardon! Bring him down."""		
A3007	"""Oh, I have rewarded him very badly for his great loyalty."""		
A3008	This caused the king and the queen great grief,		
A3009	"""Oh, if only I could bring you back to life again, my most faithful Johannes."""		
A3010	"""For you I will give up everything I have in the world."""		
A3011	The king was horrified when he heard that he would have to kill his own dearest children, but he thought of faithful Johannes's great loyalty, and how he had died for him, then drew his sword, and with his own hand cut off the children's heads.		
A3012	he thought of faithful Johannes's great loyalty		
A3014	"""Your loyalty shall not go unrewarded,"""		
A3015	"""Your loyalty shall not go unrewarded,"		
A3016	"""Have you been praying in the church?"" ""Yes,"		
A3017	"""We owe it to him for his great loyalty."""		
A3019	"""God be praised!"		
A3020	"""Have faithful Johannes come to me."""		
A3021	Faithful Johannes was his favorite servant, and was so called, because he had been so loyal to him for his whole life long.		
A3022	Most faithful Johannes, I feel that my end is near.		
A3023	"I will not be able to close my eyes in peace if you do not promise to teach him everything that he ought to know, and to be his foster father."""		
A3025	"""Then I will die in comfort and peace"		
A3027	After faithful Johannes had once more given his promise to the old king about this, the latter said no more, but laid his head on his pillow and died.		
A3028	"After the old king had been carried to his grave, faithful Johannes told the young king all that he had promised his father on his deathbed, and said, ""I will surely keep my promise, and will be loyal to you as I have been loyal to him, even if it should cost me my life."""		
A3031	"Faithful Johannes held him back, saying, ""I promised your father before his death that you should not see inside this chamber. It could bring great misfortune on you and on me."""		
A3034	"You are my most faithful Johannes. You must help me."""		
A3035	"The faithful servant thought to himself for a long time how to approach the matter, for it was difficult even to come into view of the king's daughter. Finally he thought of a way, and said to the king, ""Everything which she has about her is of gold -- tables, chairs, dishes, cups, bowls, and household implements. Among your treasures are five tons of gold. Have the royal goldsmiths fashion one ton into all manner of vessels and utensils, into all kinds of birds, wild beasts, and strange animals."		
A3036	"The faithful servant thought to himself for a long time how to approach the matter, for it was difficult even to come into view of the king's daughter. Finally he thought of a way, and said to the king, ""Everything which she has about her is of gold -- tables, chairs, dishes, cups, bowls, and household implements. Among your treasures are five tons of gold. Have the royal goldsmiths fashion one ton into all manner of vessels and utensils, into all kinds of birds, wild beasts, and strange animals. She will like these things, and we will go there with them and to try our luck."""		
A3037	The king summoned all the goldsmiths, and they had to work night and day until at last the most splendid things were prepared.		
A3039	Faithful Johannes had the king stay behind on the ship and wait for him.		
A3040	This made her all the more curious and desirous		
A3044	"""I am not a merchant. I am a king, and of no lower birth than you are. If I have tricked you into coming with me, it is only because of my great love for you. The first time I saw your portrait, I fell to the ground unconscious."""		
A3046	"But who knows that? And if anyone does know it, and tells it to the king, he will be turned to stone from his toes to his knees."""		
A3047	"""I know more than that. Even if the horse is killed, still the young king will not keep his bride."		
A3049	"If anyone knows it and tells it to the king, half his body will become stone, from his knees to his heart."""		
A3050	If anyone knows it and tells it to the king, half his body will become stone, from his knees to his heart.		
A3051	"""I know still more. Even if the wedding shirt is burned up, still the young king will not have his bride."		
A3054	"But the king said, ""Hold your peace and leave him alone. He is my most faithful Johannes. Who knows what good may come of this?"""		
A3056	"But the young king said, ""Who knows what good he may have done? Leave him alone. He is my most faithful Johannes."""		
A3061	"The next morning faithful Johannes was condemned and led to the gallows. Standing high on the platform and about to be executed, he said, ""Everyone who is condemned to die is permitted before his end to say one last thing. May I too have this right?"" ""Yes,"" answered the king. ""You are granted this right."""		
A3063	"Faithful Johannes said, ""I have been unjustly condemned, and have always been loyal to you, and he related how he had heard the conversation of the ravens at sea, and how he had had to do all these things in order to save his master."		
A3066	"Every time that he looked at it he wept, saying, ""Oh, if only I could bring you back to life again, my most faithful Johannes."""		
A3067	when the queen was at church		
A3068	"The king cried, ""For you I will give up everything I have in the world."""		
A3069	"He said to the king, ""Your loyalty shall not go unrewarded,"" then taking the children's heads, he put them on again, then rubbed the wounds with their blood, at which they became immediately whole again, and jumped about and went on playing as if nothing had happened."		
A3070	"When she entered, he said to her, ""Have you been praying in the church?"""		
A3071	"The queen turned pale, and her heart filled with terror, but she said, ""We owe it to him for his great loyalty."""		
A3073	"""Why do you never open this one for me?"""		
A3074	"The king answered ""I have seen the entire castle, and I want to know what is in this room as well."" And he was about to break open the door by force."		
A3075	"""If I do not go in, it will be my certain downfall. I shall have no rest day or night until I have seen inside with my own eyes. I shall not leave here until you have unlocked the door."""		
A3076	But what good did it do? The king stood on tiptoes and saw the portrait over faithful Johannes's shoulder.		
A3078	The king summoned all the goldsmiths, and they had to work night and day until at last the most splendid things were prepared. When everything had been loaded on board a ship, faithful Johannes disguised himself as a merchant, and the king had to do the same thing in order to make himself quite unrecognizable. Then they sailed across the sea, and sailed on until they came to the city where the Princess of the Golden Roof lived.		
A3079	"Faithful Johannes had the king stay behind on the ship and wait for him. ""Perhaps I shall bring the princess with me,"" he said. ""Therefore see that everything is in order. Have the golden vessels set out and the whole ship decorated."""		
A3080	"She was just turning around to carry away the sparkling water when she saw the stranger and asked who he was. He answered, ""I am a merchant,"" opening his apron, and letting her look in."		
A3084	I will not be able to close my eyes in peace if you do not promise to teach him everything that he ought to know		
A3085	I want to know what is in this room as well.		
A3086	"Who knows what good may come of this?"""		
A3087	"""Who knows what good he may have done?"		
A3088	"Leave him alone. He is my most faithful Johannes."""		
A3093	"Have faithful Johannes come to me."""		
A3094	Faithful Johannes was his favorite servant, and was so called, because he had been so loyal to him for his whole life lon		
A3095	he had been so loyal to him for his whole life		
A3096	"Most faithful Johannes, I feel that my end is near. My only concern is for my son. He is still young and may not always have the best judgment. I will not be able to close my eyes in peace if you do not promise to teach him everything that he ought to know, and to be his foster father."""		
A3098	and will serve him faithfully		
A3099	Then I will die in comfort and peace		
A3100	After my death, show him the entire castle -- all the chambers, halls, and vaults, and all the treasures which lie therein. But do not show him the last chamber in the long gallery, which contains the portrait of the Princess of the Golden Roof. If he sees that picture, he will fall violently in love with her, will fall down unconscious, and will put himself at great risk for her sake. You must protect him from that		
A3102	"""I will not forsake him,"		
A3104	faithful Johannes told the young king all that he had promised his father on his deathbed		
A3105	"and said, ""I will surely keep my promise, and will be loyal to you as I have been loyal to him, even if it should cost me my life."""		
A3106	will be loyal to you as I have been loyal to him		
A3108	"""It is now time for you to see your inheritance. I will show you your father's castle."""		
A3109	Then he took him everywhere, up and down, and let him see all the riches and the magnificent chambers		
A3111	"The young king noticed that faithful Johannes always walked past this one door, and said, ""Why do you never open this one for me?"" He replied, ""There is something in there that would frighten you."" The king answered ""I have seen the entire castle, and I want to know what is in this room as well."" And he was about to break open the door by force. Faithful Johannes held him back, saying, ""I promised your father before his death that you should not see inside this chamber. It could bring great misfortune on you and on me."" ""Oh, no!"" replied the young king. ""If I do not go in, it will be my certain downfall. I shall have no rest day or night until I have seen inside with my own eyes. I shall not leave here until you have unlocked the door."""		
A3112	"""I promised your father before his death that you should not see inside this chamber."		
A3113	It could bring great misfortune on you and on me.		
A3114	Faithful Johannes saw that there was no other way		
A3117	fter seeing the girl's portrait, which was so magnificent and glistened with gold and precious stones, he fell unconscious to the ground.		
A3118	"Faithful Johannes picked him up, carried him to his bed, and sorrowfully thought, ""Misfortune has befallen us, dear Lord. How will it end?"" Then he strengthened the king with wine, until he regained consciousness."		
A3119	"The king's first words were, ""Oh, whose portrait is that beautiful picture?"" ""That is the Princess of the Golden Roof,"" answered faithful Johannes."		
A3120	"The king continued, ""My love for her is so great, that if all the leaves on all the trees were tongues, they would not be able to express it. I will risk my life to win her. You are my most faithful Johannes. You must help me."		
A3122	The faithful servant thought to himself for a long time how to approach the matter, for it was difficult even to come into view of the king's daughter.		
A3123	"Finally he thought of a way, and said to the king, ""Everything which she has about her is of gold -- tables, chairs, dishes, cups, bowls, and household implements. Among your treasures are five tons of gold. Have the royal goldsmiths fashion one ton into all manner of vessels and utensils, into all kinds of birds, wild beasts, and strange animals. She will like these things, and we will go there with them and to try our luck."""		
A3124	Everything which she has about her is of gold -- tables, chairs, dishes, cups, bowls, and household implements. Among your treasures are five tons of gold. Have the royal goldsmiths fashion one ton into all manner of vessels and utensils, into all kinds of birds, wild beasts, and strange animals. She will like these things, and we will go there with them and to try our luck		
A3126	"Perhaps I shall bring the princess with me,"" he said. ""Therefore see that everything is in order. Have the golden vessels set out and the whole ship decorated."		
A3128	"""Oh, what beautiful golden things,"" she cried, putting her buckets down and looking at the golden wares one after the other. Then the girl said, ""The princess must see these things. She takes such great pleasure in golden things, that she will buy all you have."""		
A3134	"But faithful Johannes remained with the helmsman and ordered the ship to be pushed off, saying, ""Set all the sails and fly like a bird in the air."		
A3135	Inside, the king showed her the golden vessels, every one of them, and also the wild beasts and strange animals		
A3136	After she had looked at the last item, she thanked the merchant and wanted to go home,		
A3139	"Taking her by the hand, the king said, ""I am not a merchant. I am a king, and of no lower birth than you are."		
A3140	"Taking her by the hand, the king said, ""I am not a merchant. I am a king, and of no lower birth than you are"		
A3143	Now it so happened that while they were sailing onward on the high sea, faithful Johannes, who was sitting at the front of the ship making music, saw three ravens flying through the air towards them		
A3144	"One cried ""Oh, he is carrying home the Princess of the Golden Roof."" ""Yes,"" replied the second, ""but he doesn't have her yet."" The third one said, ""Yes, he has her. She is sitting beside him in the ship."" Then the first one began again, crying, ""What good will that do him? When they reach land a chestnut horse will leap forward to meet him, and the prince will want to mount it, but if he does that, it will leap up into the air with him, and he will never see his bride again."" The second one spoke, ""Is there no escape?"" ""Oh, yes, if someone else quickly mounts it, takes the gun from its saddlebag, and shoots the horse dead, then young king will be rescued. But who knows that? And if anyone does know it, and tells it to the king, he will be turned to stone from his toes to his knees."""		
A3147	"Then the second raven said, ""I know more than that. Even if the horse is killed, still the young king will not keep his bride. When they enter the castle together, a ready-made wedding shirt will be lying there on a platter. It will appear to be woven of gold and silver, but it is nothing but sulfur and pitch. If he puts it on, it will burn him to the very marrow and bone."""		
