Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
A3369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3370	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3371	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3372	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3373	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3378	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A3379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3386	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A3387	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3391	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A3392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3397	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A3398	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
A3399	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3401	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
A3402	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A3403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3407	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3409	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3410	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3411	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A3416	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3419	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A3420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A3422	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
A3423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3424	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3425	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3430	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3432	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3434	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A3435	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A3436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3447	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3456	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3460	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3462	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3466	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3467	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3468	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3469	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3481	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A3482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3492	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3495	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3499	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3503	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3506	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3521	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3522	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3524	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3525	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3526	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3533	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3534	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3537	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3538	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3541	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3545	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3546	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3549	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3550	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3551	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3553	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3554	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3556	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3558	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3559	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3560	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3561	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3562	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3565	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3569	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3571	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3572	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3573	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3574	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3577	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3580	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3588	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3591	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3595	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3597	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3601	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3605	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3608	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3615	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3618	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A3619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3621	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3635	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3636	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3637	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3639	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A3640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3645	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3646	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3654	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3657	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3658	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A3659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A3660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3662	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A3663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A3664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3665	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3674	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A3675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3678	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A3679	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A3680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
