Argument ID	Conclusion	Stance	Premise
A2293	supposing the Mandrils well made, and of a good length, and supposing great care be used in working and polishing them, I see no reason, but that a Glass of a thousand, nay of ten thousand foot long, may be as well made as one of ten		
A2294	we are certain, from the Laws of refraction (which I I have experimentally found to be so, by an Instrument I shall presently describe) that the lines of the angles of Incidence are proportionate to the lines of the angles of Refraction		
A2295	we are certain, from the Laws of refraction		
A2296	I have experimentally found to be so, by an Instrument I shall presently describe		
A2297	I have experimentally found to be so		
A2298	if Glasses could be made of those kind of Figures, or some other, such as the most incomparable Des Cartes has invented, and demonstrated in his Philosophical and Mathematical Works, we might hope for a much greater perfection of Opticks then can be rationally expected from spherical ones		
A2299	as the most incomparable Des Cartes has invented, and demonstrated in his Philosophical and Mathematical Works		
A2300	Des Cartes has invented, and demonstrated in his Philosophical and Mathematical Works		
A2301	though I know two or three wayes, which, as far as I have yet considered, seem very probable, and may invite me to make a tryal as soon as I have an opportunity, of which I may hereafter perhaps acquaint the world		
A2302	to give the curious an opportunity of making what further tryals of that kind they shall think requisite to any of their intended tryals; and to let them see that the laws of Refraction are not only notional		
A2303	to give the curious an opportunity of making what further tryals of that kind they shall think requisite to any of their intended tryals		
A2304	By means of this Instrument I can with little trouble, and a very small quantity of any Liquor, examine, most accurately, the refraction of it not only for one inclination, but for all; and thereby am inabled to make very accurate Tables		
A2305	I have also experimentally made, and find, that Oyl of Turpentine has a much greater Refraction then Spirit of Wine, though it be lighter; and that Spirit of Wine has a greater Refraction then Water, though it be lighter also; but that salt Water also has a greater Refraction then fresh, though it be heavier: but Alum water has a less refraction then common Water, though heavier also. So that it seems, as to the refraction made in a Liquor, the specifick gravity is of no efficacy. By this I have also found that look what proportion the Sine of the Angle of one Inclination has to the Sine of the Angle of Refraction, correspondent to it, the same proportion have all the Sines of other Inclinations to the Sines of their appropriate Refractions.		
A2306	Now though this were the Instrument I made most use of, yet I have made several other Tryals with other kinds of Microscopes, which both for matter and form were very different from common spherical Glasses. I have made a Microscope with one piece of Glass, both whose surfaces were plains. I have made another only with a plano concave, without any kind of reflection, divers also by means of reflection. I have made others of Waters, Gums, Resins, Salts, Arsenick, Oyls, and with divers other mixtures of watery and oyly Liquors. And indeed the subject is capable of a great variety; but I find generally none more useful then that which is made with two Glasses, such as I have already describ’d.		
A2307	I indeavoured (as far as I was able) first to discover the true appearance, and next to make a plain representation of it. This I mention the rather, because of these kind of Objects there is much more difficulty to discover the true shape, then of those visible to the naked eye, the same Object seeming quite differing, in one position to the Light, from what it really is, and may be discover’d in another. And therefore I never began to make any draught before by many examinations in several lights, and in several positions to those lights, I had discover’d the true form. For it is exceeding difficult in some Objects, to distinguish between a prominency and a depression, between a shadow and a black stain, or a reflection and a whiteness in the colour. Besides, the transparency of most Objects renders them yet much more difficult then if they were opacous.		
A2308	this was undertaken in prosecution of the Design which the ROYAL SOCIETY has propos’d to it self. For the Members of the Assembly having before their eys so many fatal Instances of the errors and falshoods, in which the greatest part of mankind has so long wandred, because they rely’d upon the strength of humane Reason alone, have begun anew to correct all Hypotheses by sense, as Seamen do their dead Reckonings by Cœlestial Observations; and to this purpose it has been their principal indeavour to enlarge & strengthen the Senses by Medicine, and by such outward Instruments as are proper for their particular works		
A2309	in prosecution of the Design which the ROYAL SOCIETY has propos’d to it self		
A2310	they find some reason to suspect, that those effects of Bodies, which have been commonly attributed to Qualities, and those confess’d to be occult, are perform’d by the small Machines of Nature, which are not to be discern’d without these helps, seeming the meer products of Motion, Figure, and Magnitude		
A2311	which are not to be discern’d without these helps		
A2312	the Natural Textures, which some call the Plastick faculty, may be made in Looms, which a greater perfection of Opticks may make discernable by these Glasses		
A2313	And the ends of all these Inquiries they intend to be the Pleasure of Contemplative minds, but above all, the ease and dispatch of the labours of mens hands. They do indeed neglect no opportunity to bring all the rare things of Remote Countries within the compass of their knowledge and practice		
A2314	They do not wholly reject Experiments of meer light and theory; but they principally aim at such, whose Applications will improve and facilitate the present way of Manual Arts. And though some men, who are perhaps taken up about less honourable Employments, are pleas’d to censure their proceedings, yet they can shew more fruits of their first three years, wherein they have assembled, then any other Society in Europe can for a much larger space of time. ’Tis true, such undertakings as theirs do commonly meet with small incouragement, because men are generally rather taken with the plausible and discursive, then the real and the solid part of Philosophy; yet by the good fortune of their institution, in an Age of all others the most inquisitive, they have been assisted by the contribution and presence of very many of the chief Nobility and Gentry, and others who are some of the most considerable in their several Professions. But that that yet farther convinces me of the Real esteem that the more serious part of men have of this Society, is, that several Merchants, men who act in earnest (whose Object is meum & tuum, that great Rudder of humane affairs) have adventur’d considerable sums of Money, to put in practice what some of our Members have contrived, and have continued stedfast in their good opinions of such Indeavours, when not one of a hundred of the vulgar have believed their undertakings feasable. And it is also fit to be added, that they have one advantage peculiar to themselves, that very many of their number are men of Converse and Traffick; which is a good Omen, that their attempts will bring Philosophy from words to action, seeing the men of Business have had so great a share in their first foundation.		
A2315	And of this kind I ought not to conceal one particular Generosity, which more nearly concerns my self. It is the munificence of Sir John Cutler		
A2316	endowing a Lecture for the promotion of Mechanick Arts, to be governed and directed by This Society.This Bounty I mention for the Honourableness of the thing it self, and for the expectation which I have of the efficacy of the Example		
A2317	This Gentleman has well observ’d, that the Arts of life have been too long imprison’d in the dark shops of Mechanicks themselves, & there hindred from growth, either by ignorance, or self-interest: and he has bravely freed them from these inconveniences: He hath not only obliged Tradesmen, but Trade it self: He has done a work that is worthy of London, and has taught the chief City of Commerce in the world the right way how Commerce is to be improv’d		
A2318	For by his diligence about the Corporation for the Poor; by his honorable Subscriptions for the rebuilding of St. Paul’s; by his chearful Disbursment for the replanting of Ireland, and by many other such publick works, he has shewn by what means he indeavours to establish his Memory; and now by this last gift he has done that, which became one of the wisest Citizens of our Nation to accomplish, seeing one of the wisest of our Statesmen, the Lord Verulam, first propounded it		
A2319	If these my first Labours shall be any wayes useful to inquiring men, I must attribute the incouragement and promotion of them to a very Reverend and Learned Person, of whom this ought in justice to be said, That there is scarce any one Invention, which this Nation has produc’d in our Age, but it has some way or other been set forward by his assistance		
A2320	I must attribute the incouragement and promotion of them to a very Reverend and Learned Person		
A2321	In the sweetness of whose behaviour, in the calmness of his mind, in the unbounded goodness of his heart, we have an evident Instance, what the true and the primitive unpassionate Religion was, before it was sowred by particular Factions		
A2322	I thank God, that Dr. Wilkins was an Englishman, for whereever he had lived, there had been the chief Seat of generous Knowledge and true Philosophy		
A2323	By the Advice of this Excellent man I first set upon this Enterprise, yet still came to it with much Reluctancy, because I was to follow the footsteps of so eminent a Person as Dr. Wren, who was the first that attempted any thing of this nature; whose original draughts do now make one of the Ornaments of that great Collection of Rarities in the Kings Closet. This Honor, which his first beginnings of this kind have receiv’d, to be admitted into the most famous place of the world, did not so much incourage, as the hazard of coming after Dr. Wren did affright me; for of him I must affirm, that, since the time of Archimedes, there scarce ever met in one man, in so great a perfection, such a Mechanical Hand, and so Philosophical a Mind.  But at last, being assured both by Dr. Wilkins, and Dr. Wren himself, that he had given over his intentions of prosecuting it, and not finding that there was any else design’d the pursuing of it, I set upon this undertaking, and was not a little incourag’d to proceed in it, by the Honour the Royal Society was pleas’d to favour me with, in approving of those draughts (which from time to time as I had an opportunity of describing) I presented to them. And particularly by the Incitements of divers of those Noble and excellent Persons of it, which were my more especial Friends, who were not less urgent with me for the publishing, then for the prosecution of them.  After I had almost compleated these Pictures and Observations (having had divers of them engraven, and was ready to send them to the Press) I was inform’d, that the Ingenious Physitian Dr. Henry Power had made several Microscopical Observations, which had I not afterwards, upon our interchangably viewing each others Papers, found that they were for the most part differing from mine, either in the Subject it self, or in the particulars taken notice of; and that his design was only to print Observations without Pictures, I had even then suppressed what I had so far proceeded in. But being further excited by several of my Friends, in compliance with their opinions, that it would not be unacceptable to several inquisitive Men, and hoping also, that I should thereby discover something New to the World, I have at length cast in my Mite, into the vast Treasury of A Philosophical History. And it is my hope, as well as belief, that these my Labours will be no more comparable to the Productions of many other Natural Philosophers, who are now every where busie about greater things; then my little Objects are to be compar’d to the greater and more beautiful Works of Nature, A Flea, a Mite, a Gnat, to an Horse, an Elephant, or a Lyon.		
A2324	you can forgive the most presumptuous Offendors		
A2325	Amidst the many felicities that have accompani’d your Majesties happy Restauration and Government, it is none of the least considerable that Philosophy and Experimental Learning have prosper’d under your Royal Patronage		
A2326	so it is just, that the Fruits of them should, by way of acknowledgement, be return’d to your Majesty		
A2327	The Rules YOU have prescrib’d YOUR selves in YOUR Philosophical Progress do seem the best that have ever yet been practis’d. And particularly that of avoiding Dogmatizing, and the espousal of any Hypothesis not sufficiently grounded and confirm’d by Experiments. This way seems the most excellent, and may preserve both Philosophy and Natural History from its former Corruptions		
A2328	By the addition of such artificial Instruments and methods, there may be, in some manner, a reparation made for the mischiefs, and imperfection, mankind has drawn upon it self, by negligence, and intemperance, and a wilful and superstitious deserting the Prescripts and Rules of Nature, whereby every man, both from a deriv’d corruption, innate and born with him, and from his breeding and converse with men, is very subject to slip into all sorts of errors.		
A2329	we cannot but observe them to be in many particulars much outdone by those of other Creatures		
A2330	all the other degrees of Reason, are lyable to the same imperfection		
A2331	So that the errors of the understanding are answerable to the two other, being defective both in the quantity and goodness of its knowledge		
A2332	And from thence it must follow, that not having a full sensation of the Object, we must be very lame and imperfect in our conceptions about it, and in all the proportions which we build upon it; hence, we often take the shadow of things for the substance, small appearances for good similitudes, similitudes for definitions; and even many of those, which we think, to be the most solid definitions, are rather expressions of our own misguided apprehensions then of the true nature of the things themselves.		
A2333	experimental Philosophy		
A2334	These being the dangers in the process of humane Reason, the remedies of them all can only proceed from the real, the mechanical, the experimental Philosophy		
A2335	inlargement of the dominion, of the Senses.		
A2336	the storing up of all, without any regard to evidence or use, will only tend to darkness and confusion		
A2337	evidence		
A2338	use		
A2339	with prodigious benefit to all sorts of useful knowledge		
A2340	invention of Optical Glasses		
A2341	By this means the Heavens are open’d, and a vast number of new Stars, and new Motions, and new Productions appear in them, to which all the antient Astronomers were utterly Strangers		
A2342	By this the Earth it self, which lyes so neer us, under our feet, shews quite a new thing to us, and in every little particle of its matter; we now behold almost as great a variety of Creatures, as we were able before to reckon up in the whole Universe it self.		
A2343	Operative, and the Mechanick Knowledge		
A2344	plain intentions of imploying his Senses aright, may venture to compare the reality and the usefulness of his services, towards the true Philosophy, with those of other men, that are of much stronger, and more acute speculations, that shall not make use of the same method by the Senses		
A2345	The truth is, the Science of Nature has been already too long made only a work of the Brain and the Fancy: It is now high time that it should return to the plainness and soundness of Observations on material and obvious things		
A2346	I have produced nothing here, with intent to bind his understanding to an implicit consent; I am so far from that, that I desire him, not absolutely to rely upon these Observations of my eyes, if he finds them contradicted by the future Ocular Experiments of sober and impartial Discoverers.		
A2347	I have produced nothing here, with intent to bind his understanding to an implicit consent; I am so far from that, that I desire him, not absolutely to rely upon these Observations of my eyes, if he finds them contradicted by the future Ocular Experiments of sober and impartial Discoverers		
A2348	I have produced nothing here, with intent to bind his understanding to an implicit consent		
A2349	If I have contributed the meanest foundations whereon others may raise nobler Superstructures, I am abundantly satisfied		
A2350	and all my ambition is, that I may serve to the great Philosophers of this Age, as the makers and the grinders of my Glasses did to me;		
A2351	I may prepare and furnish them with some Materials, which they may afterwards order and manage with better skill, and to far greater advantage.		
A2352	far greater advantage.		
A2353	Reason of Man		
A2354	seeking to inlarge our Knowledge		
A2355	The Understanding is to order all the inferiour services of the lower Faculties; but yet it is to do this only as a lawful Master, and not as a Tyrant		
A2356	as a lawful Master, and not as a Tyrant		
A2357	Reason		
A2358	it is to begin with the Hands and Eyes, and to proceed on through the Memory, to be continued by the Reason; nor is it to stop there, but to come about to the Hands and Eyes again, and so, by a continual passage round from one Faculty to another, it is to be maintained in life and strength		
A2359	we might not only hope for Inventions to equalize those of Copernicus, Galileo, Gilbert, Harvy, and of others, whose Names are almost lost, that were the Inventors of Gun-powder, the Seamans Compass, Printing, Etching, Graving, Microscopes, &c. but multitudes that may far exceed them		
A2360	And as at first, mankind fell by tasting of the forbidden Tree of Knowledge, so we, their Posterity, may be in part restor’d by the same way, not only by beholding and contemplating, but by tasting too those fruits of Natural knowledge, that were never yet forbidden.		
A2361	From hence the World may be assisted with variety of Inventions, new matter for Sciences may be collected, the old improv’d, and their rust rubb’d away;		
A2362	as Glasses have highly promoted our seeing, so ’tis not improbable, but that there may be found many Mechanical Inventions to improve our other Senses, of hearing, smelling, tasting, touching		
A2363	Several tryals I have made, both of hindring and promoting this sense, and have succeeded in some according to expectation		
A2364	an Instrument I contriv’d to shew all the minute variations in the pressure of the Air		
A2365	I fear, many times not so truly, they seeming, several of them, to be design’d more for Ostentation then publique use		
A2366	What a prodigious variety of Inventions in Anatomy has this latter Age afforded, even in our own Bodies in the very Heart, by which we live, and the Brain, which is the seat of our knowledge of other things?		
A2367	n Celestial Observations we have far exceeded all the Antients, even the Chaldeans and Egyptians themselves, whose vast Plains, high Towers, and clear Air, did not give them so great advantages over us, as have over them by our Glasses. By the help of which, they have been very much outdone by the famous Galileo, Hevelius, Zulichem; and our own Countrymen, Mr. Rook, Doctor Wren, and the great Ornament of our Church and Nation, the Lord Bishop of Exeter.		
A2368	there has been a wonderful progress made by the Noble Engine of the most Illustrious Mr. Boyle, whom it becomes me to mention with all honour, not only as my particular Patron, but as the Patron of Philosophy it self; which he every day increases by his Labours, and adorns by his Example.		
A2369	puts me in mind to recommend such Studies,		
A2370	not only to that of contemplation, but even to that which most men prefer of the very Senses themselves.		
A2371	to promote the use of Mechanical helps for the Senses, both in the surveying the already visible World, and for the discovery of many others hitherto unknown, and to make us, with the great Conqueror, to be affected that we have not yet overcome one World when there are so many others to be discovered		
A2372	as I have experimentally observ’d in one of that length made by Mr. Richard Reives here at London		
A2373	the Laws of refraction (which I I have experimentally found to be so, by an Instrument I shall presently describe		
A2374	has invented, and demonstrated		
A2375	thereby to give the curious an opportunity of making what further tryals of that kind they shall think requisite to any of their intended tryals		
A2376	to let them see that the laws of Refraction are not only notional		
A2377	thereby am inabled to make very accurate Tables; several of which I have also experimentally made		
A2378	For placing the Object, I made this contrivance;		
A2379	by means of which contrivance I could place and fix the Tube in what posture I desir’d (which for many Observations was exceeding necessary) and adjusten it most exactly to any Object		
A2380	whose Applications will improve and facilitate the present way of Manual Arts.		
A2381	they can shew more fruits of their first three years, wherein they have assembled, then any other Society in Europe can for a much larger space of time		
A2382	they have been assisted by the contribution and presence of very many of the chief Nobility and Gentry, and others who are some of the most considerable in their several Professions.		
A2383	hat several Merchants, men who act in earnest (whose Object is meum & tuum, that great Rudder of humane affairs) have adventur’d considerable sums of Money, to put in practice what some of our Members have contrived, and have continued stedfast in their good opinions of such Indeavours, when not one of a hundred of the vulgar have believed their undertakings feasable.		
A2384	the chief Seat of generous Knowledge and true Philosophy.		
A2385	hoping also, that I should thereby discover something New to the World		
A2386	know		
A2387	knows		
A2388	rewarded		
A2389	"all in love as he was, he said to her: ""Will you really be my wife?"" You may believe she consents."		
A2390	"""Will you really be my wife?"" You may believe she consents."		
A2391	The servants who had discovered where Cinderella lived were promoted to the highest positions in the palace as a reward.		
A2392	"""Since I am about making a journey, what do you want me to bring you when I return?"""		
A2393	"They called her Cinderella because she always sat in the chimney-corner.  ""You must buy me a little bird Verdeliò."""		
A2394	"They called her Cinderella because she always sat in the chimney-corner.  ""You must buy me a little bird Verdeliò.""  ""The simpleton! she does not know what to do with the bird! Instead of ordering a handsome dress, a fine shawl, she takes a bird."		
A2395	The father went, and on his return brought the dress, hat, and shawl for the two sisters, and the little bird for Cinderella.		
A2396	"""I am going to give three balls; if you want to bring your daughters, do so; they will amuse themselves a little.""  ""As you wish,"" he replies, ""thanks!"" and accepts."		
A2397	"""There, you see, Cinderella, if you had only asked for a handsome dress! This evening we are going to the ball.""  She replied: ""It matters nothing to me! You go; I am not coming."""		
A2398	"they adorned themselves, saying to Cinderella: ""Come along, there will be room for you, too."""		
A2399	"In the evening, when the time came, they adorned themselves, saying to Cinderella: ""Come along, there will be room for you, too.""  ""I don't want to go; you go; I don't want to."""		
A2400	"The bird made ready two purses of money, and said to her: ""Take these two purses, enter your carriage, and away!"""		
A2401	"""Keep it for yourself,"" she said."		
A2402	She perceives that she is followed, takes the money and begins to throw it out of the window of the carriage. The greedy servants, I tell you, seeing all that money, thought no more of her, but stopped to pick up the money.		
A2403	"When the sisters returned, they cried: ""Cin-der-ella!""  ""Oh, leave her alone,"" said her father; ""she is asleep now, leave her alone!"""		
A2404	"""Do you see, you simpleton? You might have had it.""  ""It matters nothing to me."""		
A2405	"""Wretches, you are nothing else,"" he said, ""were you afraid of not being rewarded? Well! to-morrow evening, attention, under pain of death."""		
A2406	"She threw out so much money!"""		
A2407	"""Thus and thus! She threw out so much money!""  ""Wretches, you are nothing else,"" he said, ""were you afraid of not being rewarded? Well! to-morrow evening, attention, under pain of death."""		
A2408	"""Will you come this evening, Cinderella?"""		
A2409	"The sisters say:  ""Will you come this evening, Cinderella?""  ""Oh,"" she says, ""don't bother me! I don't want to go."""		
A2410	"She replied: ""Keep it for yourself."""		
A2411	"""If Cinderella were here, who knows what might not happen to her! To-morrow she must come!"""		
A2412	"""Cin-der-ella! if you only knew what that lady gave us!""  ""It matters nothing to me!"""		
A2413	"""But to-morrow evening you must go!""  ""Yes, yes! you would have had it!"""		
A2414	"""Cinderella, you must go this evening! Listen; it is the last evening; you must come."""		
A2415	"""Cinderella, you must go this evening! Listen; it is the last evening; you must come.""  The father: ""Oh let her alone! you are always teasing her!"""		
A2416	"""Keep it for yourself!"""		
A2417	"""Signora, you have dropped this snuff-box."""		
A2418	she placed herself by her father's side, drew out her handkerchief, and there fell out a snuff-box of gold, full of money.		
A2419	"""Signora, you have dropped this."""		
A2420	he opens it and sees it full of money		
A2421	"make me more homely than I am!"""		
A2422	"""let us go, let us go! Dress and come along; let her stay."""		
A2423	make me more beautiful than I am!		
A2424	make me homelier than I am!		
A2425	"""See what a beautiful snuff-box. If you had gone you might have had it.""  ""I do not care! Go away!"""		
A2426	Then their father called them to supper.		
A2427	Take care to tell the truth! because his Majesty wishes it, under pain of death!		
A2428	"""You must come down! there are some gentlemen here who wish to see you.""  ""I don't want to come."""		
A2429	"""How many daughters have you?""  ""Two."" ""Well, show them to us.""  The father made them come in there.  ""Sit down,"" they said to one of them. They tried the slipper on her; it was ten times too large for her.  The other one sat down; it was too small for her.  ""But tell me, good man, have you no other daughters? Take care to tell the truth! because his Majesty wishes it, under pain of death!""  ""Gentlemen, there is another one, but I do not mention it. She is all in the ashes, the coals; if you should see her! I do not call her my daughter from shame."""		
A2430	"The bird said: ""Take me away with you! Put me in your bosom!""  She puts the bird in her bosom and begins to descend the stairs."		
A2431	"""do you hear her? She is dragging with her the chains from the chimney-corner. You can imagine how frightful she will look!""  When she reached the last step, and they saw her, ""Ah!"" they exclaimed, and recognized the lady of the ball."		
A2432	They made her sit down, and tried on the slipper, and it fitted her.		
A2433	She sends for her father and sisters, and makes them all come to the palace.		
A2434	"""Since I am about making a journey, what do you want me to bring you when I return?"		
A2435	"""The simpleton! she does not know what to do with the bird! Instead of ordering a handsome dress, a fine shawl, she takes a bird."		
A2436	"""Silence!"" she says, ""it pleases me."""		
A2437	"""I am going to give three balls; if you want to bring your daughters, do so; they will amuse themselves a little."""		
A2438	"""What do you think, girls? His Majesty wishes you to attend his ball."""		
A2439	"""It matters nothing to me! You go; I am not coming."""		
A2440	"""Come along, there will be room for you, too."""		
A2441	"""I don't want to go; you go; I don't want to."""		
A2442	She perceives that she is followed, takes the money and begins to throw it out of the window of the carriage. The greedy servants, I tell you, seeing all that money, thought no more of her, but stopped to pick up the money		
A2443	make me homelier than I am		
A2444	"""Oh, leave her alone,"" said her father; ""she is asleep now, leave her alone!"""		
A2445	"""It matters nothing to me."""		
A2446	"Well! to-morrow evening, attention, under pain of death."""		
A2447	under pain of death.		
A2448	"don't bother me! I don't want to go."""		
A2449	How troublesome you are! Let her alone!		
A2450	"""Keep it for yourself."""		
A2451	"""If Cinderella were here, who knows what might not happen to her! To-morrow she must come!"		
A2452	She began to throw out all the sand, and they were blinded		
A2453	"""It matters nothing to me!"""		
A2454	"""Oh let her alone! you are always teasing her!"""		
A2455	under pain of death		
A2456	He had already given orders to his servants to be on the lookout, under pain of death		
A2457	make		
A2458	"""I do not care! Go away!"""		
A2459	"""But tell me, good man, have you no other daughters? Take care to tell the truth! because his Majesty wishes it, under pain of death!""  ""Gentlemen, there is another one, but I do not mention it. She is all in the ashes, the coals; if you should see her! I do not call her my daughter from shame."""		
A2460	, under pain of death!		
A2461	because his Majesty wishes it		
A2462	"make me more beautiful than I am!"""		
A2463	all in love as he was, he said to her:		
A2464	loved		
A2465	He therefore left hell, took the form of a handsome young man, and built a fine large house		
A2466	When it was completed and furnished in the most fashionable style he introduced himself to a family where there were three pretty daughters		
A2467	The handsome man pleased the maiden		
A2468	her parents were glad to see a daughter so well provided for		
A2469	"""The whole house is at your disposal,"" said he, ""only I must request one thing of you; that is, that you do not on any account open this door."""		
A2470	Of course the young wife promised faithfully; but equally, of course, she could scarcely wait for the moment to come when she might break her promise.		
A2471	a terrible abyss full of fire that shot up towards her, and singed the flowers on her bosom		
A2472	"When her husband came home and asked her whether she had kept her promise, she unhesitatingly said ""Yes."" But he saw by the flowers that she was telling a lie"		
A2473	she could scarcely wait for the moment to come when she might break her promise		
A2474	curiosity		
A2475	"""Now I will not put your curiosity to the test any longer. Come with me. I will show you myself what is behind the door."" Thereupon he led her to the door, opened it, gave her such a push that she fell down into hell"		
A2476	She was a prudent maiden		
A2477	"""He has certainly murdered my two sisters; but then it is a splendid match for me, so I will try and see whether I cannot be more fortunate than they."""		
A2478	accordingly she consented		
A2479	Not a whit less curious than her sisters, she, too, opened the forbidden door when the devil had gone hunting		
A2480	she had previously put her flowers in water		
A2481	I thought I had married an ordinary man, and instead of that he is the devil!		
A2482	"I thought I had married an ordinary man, and instead of that he is the devil! How can I get away from him?"""		
A2483	She carefully pulled her two sisters out of hell and hid them.		
A2484	he now, for the first time, really loved her.		
A2485	she asked him if he would carry three chests for her to her parents' house, without putting them down or resting on the way.		
A2486	"""you must keep your word, for I shall be watching you."""		
A2487	The devil promised to do exactly as she wished.		
A2488	she put one of her sisters in a chest, and laid it on her husband's shoulders.		
A2489	She therefore prepared a figure which she dressed in her own clothes, and placed on the balcony, under the pretext of being able to watch him better		
A2490	"""If you do not come down instantly I will go up and bring you down,"" he cried, angrily; but Margerita did not stir."		
A2491	he hastened up to the balcony, and gave her such a box on the ear that her head flew off, and he saw that the head was nothing but a milliner's form, and the body, a bundle of rags		
A2492	Three wives at once terrified the devil so much that he took his flight with all possible speed.		
A2493	time the devil was seized with a desire to marry		
A2494	"""The whole house is at your disposal,"""		
A2495	". ""The whole house is at your disposal,"" said he, ""only I must request one thing of you; that is, that you do not on any account open this door."""		
A2496	the young wife promised faithfully; but equally, of course, she could scarcely wait for the moment to come when she might break her promise.		
A2497	"""Now I will not put your curiosity to the test any longer. Come with me. I will show you myself what is behind the door"		
A2498	"."" Thereupon he led her to the door, opened it, gave her such a push that she fell down into hell,"		
A2499	"""He has certainly murdered my two sisters;"		
A2500	", ""He has certainly murdered my two sisters;"		
A2501	", ""He has certainly murdered my two sisters; but then it is a splendid match for me, so I will try and see whether I cannot be more fortunate than they."""		
A2502	Not a whit less curious than her sisters, she, too, opened the forbidden door when the devil had gone hunting, but she had previously put her flowers in water		
A2503	"""poor creature that I am; I thought I had married an ordinary man, and instead of that he is the devil!"		
A2504	She carefully pulled her two sisters out of hell and hid them		
A2505	The devil promised to do exactly as she wished		
A2506	So the next morning she put one of her sisters in a chest, and laid it on her husband's shoulders		
A2507	"""She cannot see me here; I will rest a little."" But scarcely had he begun to put the chest down when the sister inside cried out, ""Don't put it down; I see you still!"""		
A2508	She therefore prepared a figure which she dressed in her own clothes, and placed on the balcony, under the pretext of being able to watch him better; slipped quickly into the chest, and had the maid put it on the devil's back		
A2509	and gave her such a box on the ear that her head flew off, and he saw that the head was nothing but a milliner's form, and the body, a bundle of rags.		
A2510	kindest		
A2511	there was a man whose wife died		
A2512	"""Give your father my kindest greetings."""		
A2513	"Because of these friendly greetings the man thought, ""She would be a wife for me,"" and he married the woman."		
A2514	"""I cannot kill my child!"""		
A2515	"Then she said to her husband, ""The girl eats too much of our bread. We will have to get rid of her."" But the man said, ""I cannot kill my child!"""		
A2516	"the woman said, ""Tomorrow take her with you out into the country and leave her there alone, so that she will not be able to find her way back home."" The next day the man called his daughter and said to her, ""We are going out into the country. We will take something to eat with us."""		
A2517	"Then she said to her husband, ""The girl eats too much of our bread. We will have to get rid of her."" But the man said, ""I cannot kill my child!"" Then the woman said, ""Tomorrow take her with you out into the country and leave her there alone, so that she will not be able to find her way back home."" The next day the man called his daughter and said to her, ""We are going out into the country. We will take something to eat with us."""		
A2518	Maria was clever, and she filled her pockets with bran		
A2519	As she walked along behind her father, from time to time she threw down a little pile of bran onto the pathway		
A2520	"Her father dropped the loaf of bread over the cliff, then cried out, ""Oh, Maria, our bread fell down there!"""		
A2521	"""Father,"" said Maria, ""I will climb down and get it."""		
A2522	Following the bran, she finally arrived home again, late that night.		
A2523	"""Oh, father,"" she said, ""why did you leave me alone?"" The man comforted her and talked to her until he had reassured her."		
A2524	some time later she again told her husband that he should take Maria out into the country and abandon her in the woods. The next morning the man called his daughter once again, and they set forth.		
A2525	The father again dropped the bread over the edge, and Maria had to climb down to get it. When she arrived back at the top, her father had gone away, and she was alone		
A2526	Evening came, and suddenly she saw a light.		
A2527	The next morning they left, but the youngest brother remained at home in order to cook the food and clean the house		
A2528	After they had left, the youngest brother went out to buy food.		
A2529	Maria came out from behind the dough trough, swept and cleaned the house, and then put the kettle on the fire in order to cook the beans.		
A2530	He pretended that he too was going away, but he returned at once and saw Maria, who had come out once again to clean up the house.		
A2531	"""Oh,"" she begged, "" for heaven's sake, do not kill me!"" ""Who are you?"" asked the robber. Then she told him about her wicked stepmother, and how her father had abandoned her in the woods, and how for two days she had been hiding behind the dough trough. ""You don't have to be afraid of us,"" said the robber."		
A2532	"""Oh,"" she begged, "" for heaven's sake, do not kill me!"" ""Who are you?"" asked the robber. Then she told him about her wicked stepmother, and how her father had abandoned her in the woods, and how for two days she had been hiding behind the dough trough. ""You don't have to be afraid of us,"" said the robber. ""Stay here with us and be our sister, and cook, sew, and wash for us."""		
A2533	When the other brothers returned home, they were satisfied with this, so Maria stayed with the seven robbers, did their housekeeping, and was always quiet and diligent.		
A2534	"""I don't have much, for I myself am a poor, unhappy girl, but I will give you what I have."""		
A2535	Maria told her how she had left home and had come here. The poor woman went forth and told the wicked stepmother that Maria was still alive.		
A2536	"when Maria gave her something, she said, ""Look, my child, I have here a beautiful ring. Because you have been so good to me, I want to give it to you."""		
A2537	Suspecting nothing, Maria took the ring, but when she put it on her finger she fell down dead.		
A2538	When the robbers returned home and found Maria on the floor, they were very sad, and they cried bitterly for her.		
A2539	they made a beautiful coffin and laid Maria inside it, after having adorned her with the most beautiful jewelry.		
A2540	When they came to the king's castle they saw that the stall door was wide open. They drove the oxen inside, in order to bring the cart into the stall.		
A2541	Hearing the noise, the king sent someone down to ask the stall-master what had happened		
A2542	He had four large wax candles brought and had them placed at the four corners of the coffin and lit.		
A2543	When it was time to eat, his mother sent for him, asking him to come		
A2544	When it was time to eat, his mother sent for him, asking him to come. He did not answer at once, but instead wept all the more fervently		
A2545	when she saw that her son was kneeling next to a corpse, she had the door broken down		
A2546	when she saw that her son was kneeling next to a corpse, she had the door broken down. However, when she saw the beautiful girl, she herself was very moved, and she leaned over Maria and took her hand.		
A2547	Then all at once the dead Maria came to life again.		
A2548	"The young king said joyfully to his mother, ""This girl shall be my wife!"" The old queen answered, ""Yes, so shall it be!"" and she embraced Maria."		
A2549	They lived joyfully and in splendor until they died.		
