Argument ID	Conclusion	Stance	Premise
A25181	We should adopt libertarianism	against	we should not adopt libertarianism because the government would have too much control over people
A25184	We should adopt an austerity regime	in favor of	this would perhaps help with our countries debt crisis.
A25185	We should abolish the Olympic Games	in favor of	olympic games cost a lot of money for the host city to organise and the money could be spent better elsewhere
A25190	We should subsidize student loans	against	if people want to go to college, they need to work hard and earn enough to go
A25192	We should ban missionary work	in favor of	missionary work is an affront to people's right to choose their own religion, by tying aid to a particular religion it's no different than imperialism
A25193	We should ban fast food	against	people have the right to decide for themselves what they want to eat
A25196	We should adopt libertarianism	against	we need more government and less libertarianism.
A25197	We should legalize sex selection	in favor of	if that's what makes people happy then they should be allowed to do it
A25198	We should introduce compulsory voting	in favor of	it would lead to governments better reflecting the public
A25199	We should ban cosmetic surgery for minors	in favor of	yes i think that we should ban cosmetic surgery for minors because in not fot them
A25200	We should legalize organ trade	in favor of	Organ sales will allow for more research to be done on living, usable organs.
A25203	We should subsidize embryonic stem cell research	in favor of	embryonic stem cell research will enable us to make major breakthroughs in regards to the prevention and treatment of diseases.
A25204	We should ban cosmetic surgery for minors	in favor of	minors are not mature enough to make these decisions
A25205	We should ban cosmetic surgery for minors	against	as long as they have parental permission, children should be allowed to improve their physical appearance
A25207	We should adopt atheism	against	atheism should not be adopted as it would be offensive to various religious groups.
A25209	We should ban the use of child actors	in favor of	we should prohibit this because it affects the development and normal behavior of children
A25213	We should ban private military companies	in favor of	private military companies allow people with money to hire their own armies to force others to do what they want. military forces should only be allowed at national level.
A25215	We should subsidize Wikipedia	against	we should not subsidize wikipedia because the government should spend the money for more useful things
A25217	We should abolish intellectual property rights	against	if abolished it will stiffle creativity and advancement because there will be no incentive if intellectual property is not a right.
A25218	We should stop the development of autonomous cars	against	autonomous cars eliminate the hazards of driving distracted and drunk driving.  removing these hazards from our roadways will make us all safer.
A25219	We should ban algorithmic trading	in favor of	since algorithmic trading is all computer based, it opens a door for hackers to infiltrate and corrupt trading platforms.
A25220	We should abolish capital punishment	against	some people have committed such unspeakable crimes that they don't deserve to live
A25221	We should ban factory farming	against	we should not ban factory farming because it gives us another source of food.
A25222	We should ban factory farming	in favor of	this is a horrible way to treat animals. they should not be caged in tiny areas, unable to move. this is cruel.
A25223	We should prohibit school prayer	against	School prayer provides a quiet moment of contemplation for students in a busy world and teaches them the power of prayer and trust.
A25224	We should adopt an austerity regime	against	adopting an austerity regime may negatively impact the demand side of the economy, hampering economic growth.
A25227	We should legalize prostitution	against	legalizing prostitution would be the thin end of a wedge - all sorts of unsavoury activities are centered around the sex industry.
A25228	We should adopt a zero-tolerance policy in schools	in favor of	this would ensure everyone got punished if they broke a rule
A25230	We should ban cosmetic surgery for minors	in favor of	minors don't understand the implications of their choices
A25234	We should adopt a zero-tolerance policy in schools	in favor of	zero tolerance policies remove troublemakers from schools before they become an even larger problem, which improves the learning environment for other students.
A25235	We should ban targeted killing	in favor of	state sponsored killing should never be sanctioned because it leads down the path of extra-legal activities by the state whenever it can be justified
A25236	We should adopt a multi-party system	in favor of	we should adopt a multi-party system because it makes it so that there is naturally more of a choice
A25238	We should ban algorithmic trading	against	algorithmic trading enables trades to be made without spikes of emotion or rage on the part of the trader, therefore it can only be seen as positive.
A25240	We should abolish the three-strikes laws	against	if people are habitually re-offending then they need a punishment that will stop them. a mandatory prison sentence is the minimum they should have as a punishment.
A25241	We should legalize prostitution	against	we should not legalize prostitution because people should only be with one other person in a marriage relationship.
A25242	We should ban whaling	against	we shouldn't ban whaling because people living in poverty filled countries rely on whaling as there only source of food.
A25243	We should stop the development of autonomous cars	in favor of	autonomous cars will always have the possibility to glitch out like any other computer, however in this instance the consequences are much more severe.
A25244	We should prohibit school prayer	in favor of	school prayer does not adhere to children of varying religions, forcing them to participate or feel left out due to their differing beliefs.
A25245	We should legalize cannabis	in favor of	cannabis should be legalized with the same limitations as alcohol
A25247	We should adopt a zero-tolerance policy in schools	in favor of	we should adopt a zero-tolerance policy in schools then all the children will more likely behave
A25249	We should abolish the three-strikes laws	against	Three strike laws take habitual offenders off the street, reducing overall crime.
A25250	We should limit judicial activism	against	judicial activism is the only way to maintain control
A25253	We should abolish safe spaces	against	mental health is important, now a days more than ever before with how society is. safe places are important to have available for a healthy mental status.
A25258	We should fight for the abolition of nuclear weapons	against	Nuclear weapons are so powerful, they discourage conflict.
A25259	We should legalize organ trade	against	desperate people will resort to selling their organs not realizing they will need it when they get older
A25260	We should abandon the use of school uniform	against	school uniforms makes sure bullying and kids getting picked on is kept at a minimum.
A25262	We should ban fast food	in favor of	we should ban fast food because the majority of it is not of nutritional value to the body by being filled with chemicals and carbohydrates.
A25264	We should ban the use of child actors	in favor of	child actors are all too often traumatised or abused so their use should be banned.
A25266	We should legalize prostitution	in favor of	people can make a living from prostitution
A25267	We should end mandatory retirement	in favor of	Older workers  provide maturity and experience and can be loyal and productive employees past the age of 65 or even 70
A25269	We should limit executive compensation	in favor of	executive pay is out of control. when an executive can earn the same in a week as a manual worker earns in a year, then something is wrong.
A25270	We should ban the Church of Scientology	against	like other churches, the church of scientology needs to be protected via the separation of church and state.
A25271	We should adopt an austerity regime	in favor of	an austerity regime would stabilize our government
A25272	We should ban telemarketing	against	telemarkerting provides much needed  jobs to people without other skill sets
A25273	We should abolish zoos	in favor of	zoos keeping animals in cages while all animals should be free and to live in nature.
A25274	We should adopt a zero-tolerance policy in schools	in favor of	an effective measure to avoid bullying is to adopt zero tolerance and more severe punishments
A25275	We should ban cosmetic surgery	in favor of	cosmetic surgery, other than for disfigurments, should be banned.  society puts too much pressure on people to look perfect.  people should embrace individuality.
A25277	We should adopt a zero-tolerance policy in schools	against	zero-tolerance policies have been shown to be disproportionately applied to minority students.
A25278	We should adopt gender-neutral language	in favor of	new times, new ways of communicating, inclusion and adaptation are the key.
A25279	We should abolish safe spaces	against	everyone deserves to be safe and has the right to safety.
A25280	We should abandon the use of school uniform	in favor of	School uniforms suppress students' freedom of expression, particularly if they otherwise wear religious garb.
A25281	We should limit executive compensation	in favor of	we should not spend a fortune on the richest of the rich, it is unnecessary and elitist
A25282	We should limit executive compensation	in favor of	executives make a huge salary, so their total compensation should be limited in order to allow for better pay for the lower levels of employees in their organizations.
A25283	We should subsidize journalism	against	journalism is dead as many new outlets are heavily biased and strive for sensational news rather than accurate news
A25284	We should introduce compulsory voting	in favor of	compulsory voting could improve peoples knowledge of politics if they knew they had to vote they might learn more about politics
A25285	We should abolish the Olympic Games	in favor of	we should abolish the olympic games because the money they spend could be used for better things like medical research
A25288	We should ban private military companies	against	private military companies rarely actually kill anyone or operate in the manner of the official military. they are used for protection without needing tax payer dollars.
A25289	We should prohibit school prayer	against	every religious person has the right to pray
A25291	We should legalize sex selection	against	with the $20,000 price tag on something that is not 100% accurate, sex selection is only made available to the wealthy.
A25292	We should adopt gender-neutral language	against	there's no need to adopt gender-neutral language for such a small group of people.  they can just deal with it.
A25293	We should ban cosmetic surgery	in favor of	the risks of cosmetic surgery are not worth the small gains that result from it
A25294	We should ban targeted killing	against	sometimes the only way to overthrow a bad government or organization is by targeted killing.  this could be the only way to protect innocent people.
A25295	We should subsidize journalism	against	journalists are not often regulated so anyone could say whatever they want and not be providing true information
A25296	We should adopt a zero-tolerance policy in schools	against	there should be some leeway for pupils otherwise they will have no grounding for future life if all they know is what they can't do and cannot question it.
A25297	We should limit judicial activism	in favor of	judicial activism should be limited because it doesn't apply any laws at all.
A25298	We should legalize cannabis	against	cannabis is known to lead to dependency as well as further drug seeking behaviors and should not be legalized.
A25299	We should abolish intellectual property rights	against	the rights holder would make less money could their creation would be diluted by copycats
A25300	We should abolish zoos	in favor of	we should abolish zoos because the animals are kept in such small enclosures and have hardly any room to move around
A25301	We should ban targeted killing	against	Targeted killing will help clean up the streets faster.
A25302	We should ban the Church of Scientology	in favor of	The Church of Scientology is a cult and should be banned.
A25304	We should adopt atheism	against	everyone has a right to follow the religion they truly believe, therefore we cannot impose atheism
A25307	We should ban fast food	in favor of	fast food is bad for one's health and should be banned
A25308	We should fight for the abolition of nuclear weapons	in favor of	Testing of nuclear weapons causes pollution and destruction
A25309	We should limit judicial activism	against	judicial activism shouldn't be limited because it allows judges to rule in favor of the right thing regardless if the current laws are obstructing said behavior. this is essential for democracy.
A25312	We should abolish the Olympic Games	in favor of	the olympic games are no longer relevant.  they focus on the athletic and competitive nature of humanity.  we must instead focus on the intellectual and collaborative aspects to solve humanity's problems.
A25313	We should abolish the three-strikes laws	against	three-strike offenders are habitual criminals and should be treated as such
A25314	We should fight for the abolition of nuclear weapons	in favor of	abolishing nuclear weapons is a good action to take. nuclear weapons are dangerous and could expose the planets to extreme destruction
A25315	We should adopt libertarianism	against	we should not adopt libertarianism because that would be forcing a way of life on people that don't want it
A25316	We should subsidize space exploration	in favor of	the country needs to be prepared against other countries that use space exploration to advance both offensive and defensive strategies
A25317	We should ban the Church of Scientology	in favor of	it is necessary to eliminate the church of scientology for the safety of people
A25318	We should abolish capital punishment	against	capital punishment helps keep murderers from ever leaving prison.
A25319	We should ban human cloning	against	can lead to many medical breakthroughs that may help cure and or treat many different disease
A25320	We should adopt gender-neutral language	in favor of	we should adopt gender-neutral language to make sure everyone is included the way they want to be identified
A25322	We should ban human cloning	against	without further testing and experimentation, the outcome of human cloning will never be known so should not be banned.
A25324	We should abolish the right to keep and bear arms	against	if the right to keep and bear arms was abolished people would be unable to protect themselves and their property.
A25325	We should adopt atheism	in favor of	atheism allows for an even playing field, removes the fighting over which religion is superior over another.
A25327	We should abolish safe spaces	in favor of	we should change how people treat others rather than make safe spaces
A25328	We should ban whaling	in favor of	there is no benefit to whaling; it is bloody and barbaric.
A25331	We should fight for the abolition of nuclear weapons	against	they are a great way to maintain peace when the are used as a deterrent.
A25333	We should subsidize embryonic stem cell research	against	to obtain embryonic stem cells, the early embryo has to be destroyed, this means destroying a potential human life
A25334	We should ban factory farming	against	factory farming is an efficient way of providing affordable for for people. without it the price of meat will escalate and will be beyond the pocket of many people.
A25335	We should prohibit school prayer	against	we should not prohibit school prayer because this country was founded and based on the christian belief system.
A25337	We should adopt atheism	against	we are a nation founded on christianity so atheism goes against our natural beginnings.
A25338	We should abandon the use of school uniform	against	the school uniform makes everyone equal and increases learning.
A25340	We should ban cosmetic surgery for minors	in favor of	cosmetic surgery for minors should be banned because the risks involved outweigh any benefit that may be acheived
A25341	We should legalize prostitution	against	legalizing prostitution will increase the number of women who enter into this degrading profession.
A25342	We should ban telemarketing	against	we should not ban telemarketing  since it would eliminate many jobs. it also is an effective way for a company to get much needed leads for their products or services if done correctly.
A25344	We should abolish intellectual property rights	in favor of	we should abolish intellectual property rights because the rich take advantage of the poor
A25345	We should prohibit school prayer	against	prayer in school shouldn't be prohibited because it could result in many social benefits
A25347	We should ban cosmetic surgery	against	the government should not outlaw safe procedures that can be done to the body.
A25348	We should fight for the abolition of nuclear weapons	against	they are more of a detterrant than a threat at this stage.
A25350	We should abolish safe spaces	against	some groups are still subject to violence and mockery and they should have a place to access to get away from that.
A25351	We should subsidize embryonic stem cell research	in favor of	this could save and enhance many lives that are already here, living! why should people needlessly suffer when answers could be found yet mostly looked down upon because of biblical reasons.
A25353	We should abolish the right to keep and bear arms	against	the right to keep and bear arms should not be abolished because it allows people to defend themselves
A25355	We should ban missionary work	against	missionary work has other benefits beyond spreading religion, it makes a huge impact on small communities in poor countries that need help.
A25356	We should oppose collectivism	in favor of	collectivism requires too much individual compromise.
A25357	We should adopt a multi-party system	in favor of	this would provide more choices and let us see more points of view
A25358	We should ban whaling	in favor of	it is cruel and really is not necessary.
A25359	We should adopt libertarianism	against	libertarianism is wrong and will deploy mess and confuse to our society.
A25360	We should subsidize journalism	in favor of	we need to subsidize journalism so that it continues to draw in good people
A25362	We should ban missionary work	against	if people are proud of their religion and want to travel and spread the word, they should be able to freely. first amendment rights!
A25365	We should adopt atheism	against	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.
A25366	We should legalize organ trade	in favor of	it would bring easier access to those in need of organs & better regulation & oversight
A25367	We should legalize organ trade	against	Legalizing organ trade will cause organs to go to the highest bidder rather than to those most in need.
A25368	We should legalize prostitution	against	prostitution preys on vulnerable workers, many of which are provided through human trafficking.
A25369	We should ban cosmetic surgery for minors	in favor of	minors are still growing and developing. cosmetic surgery at such a young age is pointless as features are still naturally changing.
A25372	We should abolish the three-strikes laws	against	if a person has been arrested for three crimes they have not learned from their mistakes but see being a criminal as a lifestyle.   let's put those people behind bars and prevent more crimes.
A25373	We should end the use of economic sanctions	in favor of	economic sanctions usually do not prove to be effective and tend to cause hard feelings between the countries involved.
A25374	We should subsidize journalism	against	subsidizing journalism will create biased reporting
A25375	We should introduce compulsory voting	against	many people are uninformed about the issues and we are better off with them not voting
A25376	We should subsidize student loans	in favor of	we need to make it more accessible for the public to acquire education, as opposed to adding more barriers such as extreme student debt.
A25378	We should legalize cannabis	against	Marijuana is part of drug culture so using it leads to other, much more dangerous drug use.
A25379	We should ban human cloning	against	we should not ban human cloning because the potential scientists can find a cure for a disease
A25380	We should cancel pride parades	in favor of	canceling pride parades will be supportive to all of us who think that the only marriage which should be followed is between man and women.
A25382	We should adopt gender-neutral language	in favor of	If it helps us understand and support them why not?
A25386	We should end the use of economic sanctions	in favor of	economic sanctions don't work and result to have enemies abroad
A25387	We should abolish capital punishment	in favor of	capital punishment should absolutely be abolished because it is inhumane to kill a person no matter how badly they behave. an eye for an eye makes the whole world blind.
A25388	We should legalize cannabis	against	cannabis has been shown to negatively affect the brain, causing psychosis and paranoia and should continue to be controlled
A25389	We should abolish zoos	in favor of	the damage that psychologically causes the animals to be enclosed and outside their natural habitat is such that they should close the zoos
A25390	We should legalize sex selection	in favor of	sex selection would allow the ability to balance the gender gap, allowing for an even capability to increase the population reproductively.
A25391	We should subsidize journalism	against	we don't subsidize other fields so why should we subsidize journalism
A25392	We should cancel pride parades	in favor of	we don't have heterosexual pride day parades, so why should we have pride parades
A25393	We should ban cosmetic surgery	in favor of	cosmetic surgery is  putting people's lives at risk, so we should really ban it
A25395	We should ban cosmetic surgery	against	we should not because people who are born with disfigurements have a chance to be normal.
A25398	We should limit judicial activism	in favor of	judicial activism enables  judges to override any law that exists, which means new rules will be created and the existent laws might not be followed.
A25402	We should abolish the three-strikes laws	in favor of	we should abolish the three strikes laws because the punishment is just enough for their convictions and no need to add more another years.
A25403	We should subsidize embryonic stem cell research	in favor of	we should do because it may be able to cure diseases we never thought possible, and help people have babies that might of been infertile.
A25405	We should stop the development of autonomous cars	in favor of	autonomous cars can be easily hacked to cause widespread accidents.
A25407	We should fight for the abolition of nuclear weapons	against	Fighting for the abolition of nuclear weapons is useless - some of it is in the hands of very dangerous people in totalitarian countries which will not obey that demand
A25408	We should adopt gender-neutral language	in favor of	gender neutral language is a way to go for a peaceful community
A25409	We should ban fast food	in favor of	fast food is high in calories and causes obsesity
A25410	We should abolish capital punishment	against	Capital punishment creates space for potential rehabilitation without prison over-population.
A25412	We should end the use of economic sanctions	in favor of	economic sanctions rarely hurt those who they are aimed at ,the leaders of nations & instead hurt the people in those countries who can least afford it
A25413	We should subsidize space exploration	against	space exploration need only be done by the private sector.
A25414	We should subsidize space exploration	in favor of	developments in science and technology have been accomplished through space exploration
A25415	We should end the use of economic sanctions	against	economic sanctions have a measurable impact; if that impact is severe enough, otherwise reluctant parties may agree to negotiations in order to find relief.
A25417	We should adopt an austerity regime	in favor of	an austerity regime is the most effective weapon in our arsenal to combat the economic issues we're facing
A25418	We should ban cosmetic surgery	against	cosmetic surgery is vital for people like burn victims to heal and feel more normal.
A25420	We should subsidize journalism	against	we should not subsidize journalism because it acts to protect poorly run and inefficent media companies from normal market forces
A25421	We should subsidize space exploration	in favor of	the technology we get from space exploration alone is worth the cost of it
A25422	We should end mandatory retirement	in favor of	mandatory retirement amounts to age discrimination and can leave those who are forced to retire without the sense of purpose that work could bring.
A25423	We should ban private military companies	against	private military companies are more efficient than government run
A25424	We should abandon the use of school uniform	against	this practice insures students are all equal in dress and ensures students will not come to school in inappropriate clothing.
A25425	We should adopt an austerity regime	in favor of	adopting now an austerity regime will help future generations to cope with the limited  resources  we have.
A25428	We should subsidize space exploration	against	the country only has a certain amount of money, and it would be used better to help people here on earth than to explore space.
A25429	We should ban algorithmic trading	against	algorithmic trading is the future of investing and can lead to a more prosperous economy in the long run.
A25430	We should oppose collectivism	against	collectivism is a way to keep people in line and following the group.
A25431	We should ban whaling	in favor of	Whaling will threaten to endanger many species of whale.
A25433	We should ban private military companies	in favor of	private military companies are mercenaries who can harm our society for greed and we don't need them
A25436	We should limit judicial activism	against	we should not limit judicial activism because it is an important check and balance on the legislative and executive arms of government.
A25438	We should adopt a multi-party system	against	a multi party system creates chaos by giving too many choices to the people
A25440	We should subsidize embryonic stem cell research	in favor of	embryonic stem cell research can help the medical community find cures to a lot of fatal illnesses.
A25441	We should abolish the right to keep and bear arms	in favor of	we should abolish the right to keep and bear arms to prevent unnecessary killings
A25442	We should cancel pride parades	in favor of	pride parades send the wrong message to children.
A25444	We should ban the use of child actors	against	with proper safe-guards in place, including responsible parenting and limited working hours, there is no reason why child actors cannot lead a full life whilst having a career.
A25445	We should stop the development of autonomous cars	in favor of	autonamous cars have already killed one person. we can't leave the roads being used as a test space and have more deaths.
A25446	We should subsidize Wikipedia	in favor of	wikipedia, more and more, has been shown to be a source of relatively unbiased information.
A25447	We should adopt a zero-tolerance policy in schools	in favor of	zero-tolerance policies in schools allow for a safer, bully-free environment.
A25450	We should ban telemarketing	in favor of	telemarketing is considered a nuisance to many and other forms of advertising are much more effective and less invasive.
A25451	We should ban cosmetic surgery	against	cosmetic surgery as helped a lot of accident victims regain there injured and lost body parsty
A25452	We should ban telemarketing	in favor of	we should ban telemarketing since it is a nuisance to the people who they berate with phone calls.  very few of the people called are interested.  wasting peoples time needs to be stopped.
A25453	We should ban the use of child actors	against	everyone has the right to develop their maximum potential regardless of whether they are children or adults.
A25455	We should abolish safe spaces	in favor of	We should abolish safe spaces because they have not been implemented in a way that helps people who need it, but rather to make university administrators look good.
A25457	We should subsidize Wikipedia	in favor of	wikipedia is a valuable educational source and is free at source so should be promoted through subsidization
A25458	We should abolish intellectual property rights	in favor of	ideas should be available to anyone who wishes to persue them.
A25462	We should prohibit school prayer	in favor of	there are many different types of religion, so children should not be forced to pray to a region that they do not follow,
A25463	We should end mandatory retirement	against	we shouldn't end mandatory retirement it helps the younger generations more likely to find jobs
A25465	We should ban missionary work	in favor of	missionary work is funded by multibillionaires and serves to only enrich the lives of those that are already rich.
A25466	We should limit judicial activism	in favor of	sometimes the laws of the lands contradict a justified action.
A25467	We should ban factory farming	in favor of	factory farming is a cruel, inhumane practice that is tainting our food sources.
A25471	We should ban whaling	against	we should not ban whaling are not animals in the process of extinction and their meat is nitritiva
A25474	We should ban the Church of Scientology	in favor of	banning the church of scientology  would be good because it is very cult like.
A25476	We should oppose collectivism	in favor of	opposing collectivism is the right thing to do to stay free.
A25477	We should subsidize Wikipedia	in favor of	wikipedia is a go to for many people and it should be kept well funded.
A25479	We should cancel pride parades	against	the constitution allows for freedom of expression even if you dont personally approve of it
A25480	We should limit judicial activism	against	activist judges are an important part of bringing about legislative change
A25481	We should legalize cannabis	in favor of	alcohol and tobacco cause way more damage to society than cannabis does, yet they are still legal.
A25483	We should legalize prostitution	in favor of	we should legalize prostitution because it is going to happen no matter what, so allow it legally so the women can be safe and get the proper care needed in this profession.
A25484	We should end the use of economic sanctions	in favor of	economic sanctions should be ended as it usually tends to make life harder for the innocent poor citizens who have no idea about what's going on
A25485	We should ban private military companies	in favor of	private military companies should be banned because these jobs depend on government funding
A25486	We should subsidize student loans	in favor of	graduates should not have to start their career with a massive debt to pay off
A25488	We should adopt a zero-tolerance policy in schools	in favor of	We should adopt a zero-tolerance policy in schools since the current system clearly isn't working and needs a drastic, non tolerant change.
A25491	We should abolish the right to keep and bear arms	in favor of	The right to keep and bear arms should be abolished because when writing the Second Amendment the founding fathers couldn't have forseen the development of such destructive modern day weaponry.
A25492	We should cancel pride parades	against	these parades help support and bring gays into the open
A25493	We should oppose collectivism	against	collectivism is society working for the benefit of the masses and not for individual gain
A25494	We should subsidize student loans	in favor of	helping younger generations is obligatory for us and helping them we helping our future.
A25495	We should adopt a multi-party system	in favor of	a multi party system would bring many new & fresh ideas into the forefront
A25496	We should abolish intellectual property rights	against	intellectual property rights are vital to protect innovation from those wishing to exploit it further along the developmental cycle, and equally vital to encourage entrepreneurs in the first place.
A25499	We should subsidize space exploration	in favor of	from exploring other planets we can learn more about our own.
A26005	We should abandon the use of school uniform	in favor of	school uniform does not allow for individuals to express themselves and grow as a person
A26007	We should ban telemarketing	against	telemarking is keeping jobs available for some
A26008	We should fight for the abolition of nuclear weapons	against	nuclear weapons should not be abolished because they provide a safety net.   rogue nations have fear of the power of nuclear weapons.
A26011	We should abolish safe spaces	against	safe spaces can help those hurting from abuse, anger, etc to feel protected
A26012	We should legalize prostitution	in favor of	there are different types of prostitution, not all is abusive and exploitative. a regulated industry based upon freedom of choice is a positive liberation and safer than the situation today
A26013	We should subsidize Wikipedia	in favor of	wikipedia plays a vital role in sharing information on the internet, and should be subsidized to continue functioning
A26014	We should legalize prostitution	against	prostitution perpetuates the abuse of the vulnerable and funds should be redirected to help them
A26017	We should abolish zoos	in favor of	zoos torture animals by keeping them in unnatural cages.
A26018	We should abolish zoos	against	zoos protect species and provide learning
A26019	We should subsidize Wikipedia	in favor of	wikipedia should be financed different ways
A26020	We should adopt atheism	in favor of	no one has ever been able to prove that god exists. religions convince people of a higher power to get them into church for their own profit,
A26022	We should ban missionary work	in favor of	Missionary work isn't suitable to our times, and to be honest it was always patronizing and westernizing.
A26023	We should ban whaling	against	banning all whaling is only justified by making cultural judgements.
A26025	We should limit judicial activism	in favor of	we should limit  judicial activism because people making rulings on personal opinions instead of the law could set a bad president and other people may try to do the same crime if it is gotten away with
A26027	We should ban the use of child actors	against	if parents agree for their children to acting in movies, can't see any problem with it.
A26028	We should adopt a multi-party system	against	a multiparty system would be too decentralized
A26031	We should end the use of economic sanctions	against	economic sanctions help punish bad behavior
A26032	We should abolish intellectual property rights	in favor of	we need to abolish intellectual property rights and let people innovate and create without having to worry about who owns what
A26034	We should abolish the three-strikes laws	in favor of	The three-strikes law makes judicial discretion - one of the hallmarks of our justice system - superfluous.
A26036	We should ban factory farming	against	factory farming provides for lower cost foods to be sent to the consumer, allowing for ease of access to goods by those with minimal incomes.
A26037	We should ban cosmetic surgery	against	cosmetic surgery shouldn't be banned because there are plenty of cases and times when someone is in a accident and they actually need it to fix their appearance.
A26038	We should adopt an austerity regime	against	those in the low classes of the united states can not afford more taxes which would be the result of a austerity regime.
A26042	We should cancel pride parades	in favor of	they lead to an inconvenience to road users
A26044	We should subsidize journalism	against	journalism should not be influenced by the government.
A26047	We should adopt a zero-tolerance policy in schools	against	children are still growing and forming their own personalities - a zero-tolerance policy allows no room for mistakes, at a time when children are testing boundaries and they need some flexibility to develop
A26048	We should introduce compulsory voting	against	people who don't want to vote and won't take it seriously should not be forced to vote because they will vote frivolously.
A26049	We should legalize cannabis	against	cannabis is a drug.  drugs are meant to be illegal.  there's no reason to take this slippery step to make it legal.
A26051	We should adopt libertarianism	against	libertarianism would never function in practice due to the ruling government having all its authority amputated - chaos and disorder would reign supreme.
A26052	We should abolish intellectual property rights	in favor of	intellectual property is used to smother business, it effectively destroys the free market
A26053	We should abolish the three-strikes laws	in favor of	criminals shouldn't get extra chances when committing crimes anyway, so the three-strikes law is not necessary.
A26055	We should ban missionary work	in favor of	missionary work should be banned because it is becoming more dangerous for americans to be in foreign countries.
A26056	We should adopt an austerity regime	in favor of	spiralling national debt is unsustainable in the longer term, and the only way to begin reversing this for future generations is to adobt an approach of austerity, no matter how painful.
A26057	We should ban cosmetic surgery for minors	in favor of	minors should not be able to get cosmetic surgery until they are 18.  if there is no medical necessity all it does is send the wrong message that you can "fix" what god gave you.
A26058	We should ban cosmetic surgery	against	for some people who suffer from poor self esteem, cosmetic surgery can offer hope.
A26059	We should legalize cannabis	in favor of	it helps so many people and there is no good reason for it to be illegal when alcohol is not.
A26061	We should end mandatory retirement	in favor of	as quality of life improves and the average lifespan increases, mandatory retirement looks more and more out of step with the modern human life experience.
A26065	We should oppose collectivism	against	A collectivist culture cultivates desirable values such as being kind, generous, and attentive to the needs of others.
A26066	We should ban cosmetic surgery for minors	against	if they are not harming anyone and it is safe then let them get cosmetic surgery
A26067	We should ban factory farming	in favor of	factory farming treats animals horribly, force feeds antibiotics and is a major source of pollution.
A26069	We should legalize organ trade	against	legalizing the organ trade would disproportionately affect the poor, who would feel the need to sell their organs in order to make ends meet. this would also leave them physically weaker.
A26070	We should legalize cannabis	in favor of	cannabis provides many benefits, including soothing the pain of people that are ill.  the fact that it is still illegal is outdated and should be changed.
A26071	We should abolish the three-strikes laws	against	we should not abolish the three-strikes laws because they result in reduced crime rates
A26072	We should limit judicial activism	in favor of	judges should not let their biases come into play when making judicial decisions; they should adhere to a strict interpretation of the constitution.
A26075	We should ban cosmetic surgery for minors	in favor of	minors do not have the legal right to make that type if decision.
A26078	We should abolish the three-strikes laws	in favor of	Three strikes laws increase violence against law enforcement since an accused criminal facing the potential for a life sentence is more likely to fight back against law enforcement to escape.
A26081	We should ban the Church of Scientology	against	people should be allowed to believe in whatever they want to as long as they are not harming others
A26083	We should adopt atheism	in favor of	atheism is simply the end result of rational thinking, refusing to blindly believe in things that are unproven - this is healthier attitude, since religious adherence leads to all mannor of intolerance.
A26084	We should cancel pride parades	against	we should continue to support pride parades as every single group has the right to celebrate their group in any fashion they wish as long as it does not hurt others.
A26085	We should abolish safe spaces	in favor of	safe spaces are a breeding ground for indoctrinators and dangerous sects
A26086	We should legalize sex selection	in favor of	if people can afford it then it is their choice
A26088	We should ban cosmetic surgery	in favor of	we should ban cosmetic surgery was dangeous inothe paid bad
A26089	We should limit judicial activism	in favor of	justice can not be subject to personal opinions
A26091	We should legalize cannabis	against	cannabis has been proven to cause psychiatric problems in users thus it would be to our detriment to legalise it.
A26092	We should legalize organ trade	against	organs should never be allowed to be sold as it would create a market where people could be murdered for their organs to help a wealthy person. organ sale would prey on the poor for the benefit of the wealthy.
A26094	We should oppose collectivism	against	we should not oppose collectivism because everyone should work together.
A26095	We should ban human cloning	against	human cloning helps to eradicate diseases and should not be banned
A26096	We should abolish capital punishment	against	capital punishment can influence better behavior
A26097	We should abolish safe spaces	against	safe spaces allow for minority groups to vent about everyday stresses without worrying about reprisal.
A26098	We should adopt a multi-party system	against	a multi-party system offers too many options and decreases the election voting for one candidate, spreading out the votes over too many options.
A26100	We should ban private military companies	in favor of	Private military companies lack the principles and morality of legislated military and are more prone to commits war crimes.
A27001	We should ban telemarketing	against	we should not ban telemarketing because it is a way for a company to get business and it also provides people with jobs.
A27002	We should adopt an austerity regime	against	an austerity regime will only cause a small benefit for a small time and should not be utilized at this time
A27003	We should abolish the three-strikes laws	against	three-strikes laws can act as a deterrent for serial criminal behavior.
A27004	We should limit executive compensation	against	executive compensation provides incentive for people to take on high responsibliity positions that drive the economy to new heights creating even more wealth.
A27005	We should abolish capital punishment	in favor of	Capital punishment is just another way to oppress and control minorities and certain groups which undermine the mainstreem perceptions
A27006	We should ban cosmetic surgery for minors	in favor of	cosmetic surgery for minors makes children believe that aesthetics are more important than who they are on the inside and should be banned
A27007	We should abolish the Olympic Games	against	we shouldn't abolish the olympic games because is important for union of countries of world
A27008	We should subsidize student loans	in favor of	student loans are a massive burden for people getting the degrees necessary to qualify for a job to become a productive member of society.
A27014	We should legalize prostitution	in favor of	legalizing prostitution will enable more protection for those taking part.  more safety factors can be required to protect those who are in the profession.
