Argument ID	Conclusion	Stance	Premise
B2488	/	/	The whole house is at your disposal,
B2492	/	/	. Thereupon he led her to the door, opened it, gave her such a push that she fell down into hell,
B2493	/	/	He has certainly murdered my two sisters;
B2494	/	/	, He has certainly murdered my two sisters;
B2496	/	/	Not a whit less curious than her sisters, she, too, opened the forbidden door when the devil had gone hunting, but she had previously put her flowers in water
B2498	/	/	She carefully pulled her two sisters out of hell and hid them
B2499	/	/	The devil promised to do exactly as she wished
B2500	/	/	So the next morning she put one of her sisters in a chest, and laid it on her husband's shoulders
B2502	/	/	She therefore prepared a figure which she dressed in her own clothes, and placed on the balcony, under the pretext of being able to watch him better; slipped quickly into the chest, and had the maid put it on the devil's back
B2504	/	/	kindest
B2506	/	/	Give your father my kindest greetings.
B2510	/	/	the woman said, Tomorrow take her with you out into the country and leave her there alone, so that she will not be able to find her way back home. The next day the man called his daughter and said to her, We are going out into the country. We will take something to eat with us.
B2511	/	/	Then she said to her husband, The girl eats too much of our bread. We will have to get rid of her. But the man said, I cannot kill my child! Then the woman said, Tomorrow take her with you out into the country and leave her there alone, so that she will not be able to find her way back home. The next day the man called his daughter and said to her, We are going out into the country. We will take something to eat with us.
B2512	/	/	Maria was clever, and she filled her pockets with bran
B2513	/	/	As she walked along behind her father, from time to time she threw down a little pile of bran onto the pathway
B2515	/	/	Father, said Maria, I will climb down and get it.
B2516	/	/	Following the bran, she finally arrived home again, late that night.
B2518	/	/	some time later she again told her husband that he should take Maria out into the country and abandon her in the woods. The next morning the man called his daughter once again, and they set forth.
B2521	/	/	The next morning they left, but the youngest brother remained at home in order to cook the food and clean the house
B2522	/	/	After they had left, the youngest brother went out to buy food.
B2523	/	/	Maria came out from behind the dough trough, swept and cleaned the house, and then put the kettle on the fire in order to cook the beans.
B2527	/	/	When the other brothers returned home, they were satisfied with this, so Maria stayed with the seven robbers, did their housekeeping, and was always quiet and diligent.
B2528	/	/	I don't have much, for I myself am a poor, unhappy girl, but I will give you what I have.
B2534	/	/	When they came to the king's castle they saw that the stall door was wide open. They drove the oxen inside, in order to bring the cart into the stall.
B2535	/	/	Hearing the noise, the king sent someone down to ask the stall-master what had happened
B2536	/	/	He had four large wax candles brought and had them placed at the four corners of the coffin and lit.
B2542	/	/	The young king said joyfully to his mother, This girl shall be my wife! The old queen answered, Yes, so shall it be! and she embraced Maria.
B2546	/	/	Because of these friendly greetings the man thought, She would be a wife for me,
B2547	/	/	The father said, Eh! my daughter, if I take another wife, you will have great troubles.
B2551	/	/	they remained peaceful and contended.
B2556	/	/	But meanwhile the blows redoubled, and curiosity forced her to look out of the window
B2564	/	/	the chief struck her enchanted wand, and commanded a beautiful rich casket all covered with diamonds and other precious stones to appear; then the others made a beautiful garland of flowers and gold, put it on the young girl, and then laid her in the casket, which was so rich and beautiful that it was marvelous to behold
B2568	/	/	the king had been victorious, and should return to his palace in a few days
B2570	/	/	They did so, and the chambermaids went to the room and began to unbutton the dress.
B2571	/	/	True, true
B2572	/	/	I am a woman, and so is this one; she will not eat me.
B2573	/	/	The king was on the point of arriving, and his mother said to the doll, Come her; put on one of my best dresses. In short, she arrayed her like a queen
B2575	/	/	reasons
B2581	/	/	This daughter was between ten and twelve years old
B2582	/	/	the innkeeper's daughter became curious and wanted to see the king
B2583	/	/	I know what you can do
B2584	/	/	known
B2586	/	/	punishment
B2587	/	/	The war ended, and the king sorrowfully returned to his castle
B2592	/	/	the maid who brought food to her every day
B2594	/	/	Where is the beautiful girl whom I saw in the hallway? he asked the maid who was serving him.
B2600	/	/	Take me with you, because I'll not be able to return without the girl.
B2601	/	/	The king promised to do this
B2603	/	/	Tomorrow let her go to the fair with me
B2604	/	/	Of course the poor child is sick, answered the maid. She is always kept inside never gets any fresh air. Tomorrow let her go to the fair with me. Those few steps will bring her back to health.
B2605	/	/	Just what does the girl have that makes her so ill? asked the mother. Of course the poor child is sick, answered the maid. She is always kept inside never gets any fresh air. Tomorrow let her go to the fair with me. Those few steps will bring her back to health. The mother agreed to this, and the next morning the maid and the daughter left for the fair.
B2606	/	/	He gave the faithful maid so much money that she was able to move to a different country with her entire family.
B2609	/	/	Mother, dear, I must go away. I entrust my dear wife to you.
B2610	/	/	Not long afterward the young queen gave birth to her first son, and the old queen took good care of her. She immediately wrote a letter to the king telling him of the birth of his son.
B2611	/	/	while he was eating, the innkeeper asked him where he was from and where he was going
B2615	/	/	he wrote to the old queen that she should take good care of his wife and do nothing until he had returned.
B2616	/	/	The innkeeper asked if the king had sent a response with him.
B2618	/	/	However, the young queen meekly said, I shall do whatever my lord and husband commands!
B2620	/	/	She then embraced the old queen and wandered away
B2623	/	/	because she was so good, Saint Joseph caused her hands to grow back
B2626	/	/	His attendants did not dare to say anything to him
B2627	/	/	Saint Joseph invited them in, fed them, and offered them good beds.
B2628	/	/	Seeing the beautiful child, the king was very moved, but did not know why
B2631	/	/	All your sorrows are now at an end. Live happily and contentedly, and if ever you have a wish, just call on me, for I am Saint Joseph.
B2633	/	/	Free in mind must be he who desires to have understanding
B2634	/	/	you read me Galileo's request in his communication to you, and you added your own exhortation.
B2635	/	/	From this dedication learn my love for proclaiming the truth
B2636	/	/	WHEN MANY PEOPLE asked my opinion about Galileo's Sidereal Messenger, I decided to satisfy them all by adopting the short cut of circulating in printed form the letter which I sent to Galileo
B2637	/	/	Whereas most debaters get all heated up, I regard humor as a more pleasant tone in discussions. Other authors strive for impressiveness in the exposition of philosophy by the weightiness of their assertions; yet they often prove amusing, unintentionally. I seem by nature cut out to lighten the hard work and difficulty of a subject by mental relaxation, conveyed by the style.
B2638	/	/	people in the academic world need not be reminded (let others at least imagine) what it means to defend one's position. When a debater does so, he adopts as his own not only true and traditional views but also absurdities and falsities (in the schools frequently, godless, baneful, and blasphemous beliefs as well). He professes, according to the exigencies of his speech, either that he favors these ideas, or accepts them, upholds them, proves them, or will prove them. Yet at heart he believes nothing less, his motive being merely to give his opponent practice in defending the truth. Hence a disputation becomes more entertaining if an unsophisticated speaker is debarred from the truth as his position by being unexpectedly assigned a contrary thesis, and by being ordered to defend what he never thought would have to be defended.
B2640	/	/	I have always followed the practice of praising what I deemed well said by others, and of refuting what was badly said. I have never belittled or laid false claim to the ideas of others, when I had none of my own. I have never fawned on others, nor have I been self-effacing if I made some better or prior discovery by my own exertions.
B2641	/	/	I have always followed the practice of praising what I deemed well said by others, and of refuting what was badly said.
B2642	/	/	Yet let no one assume that by my readiness to agree with Galileo I propose to deprive others of their right to disagree with him.
B2644	/	/	I supposed that among others Galileo too, the most highly qualified of all, would discuss with me by mail the new kind of astronomy or celestial physics which I had published, and that he would resume our interrupted correspondence, which had begun twelve years before
B2645	/	/	I swear to reject them without reservation, as soon as any better informed person points out an error to me by a sound method.
B2647	/	/	men of the highest reputation, raised by their erudition, seriousness, and steadfastness far above the unreliability of ordinary people, were transmitting these messages about Galileo
B2648	/	/	I was influenced most by Galileo's prestige, achieved by the soundness of his judgment and the subtlety of his mind.
B2649	/	/	I behold great and most marvelous sights proposed to philosophers and astronomers, including myself, if I am not mistaken; I behold all lovers of true philosophy summoned to the commencement of great observation.
B2650	/	/	I craved to plunge into the subject, inasmuch as I was invited; and since I had written on the same topic six years before, I yearned to discuss with you, most accomplished Galileo, in a highly agreeable kind of discourse, the many undisclosed treasures of Jehovah the creator, which He reveals to us one after another. For who is permitted to remain silent at the news of such momentous developments? Who is not filled with a surging love of God, pouring itself copiously forth through tongue and pen?
B2651	/	/	I craved to plunge into the subject, inasmuch as I was invited; and since I had written on the same topic six years before, I yearned to discuss with you, most accomplished Galileo, in a highly agreeable kind of discourse,
B2653	/	/	For who is permitted to remain silent at the news of such momentous developments? Who is not filled with a surging love of God, pouring itself copiously forth through tongue and pen?
B2654	/	/	I yearned to discuss with you, most accomplished Galileo, in a highly agreeable kind of discourse, the many undisclosed treasures of Jehovah the creator, which He reveals to us one after another. For who is permitted to remain silent at the news of such momentous developments? Who is not filled with a surging love of God, pouring itself copiously forth through tongue and pen?
B2655	/	/	My eagerness was stimulated by the orders of the Most August Emperor Rudolph, who requested my opinion about this subject.
B2657	/	/	You did me the honor of thinking that so great a man in particular should encourage me to write; and you sent along a copy of the book and added your own admonition.
B2658	/	/	against the obstinate critics of innovation, for whom anything unfamiliar is unbelievable, for whom anything outside the traditional boundaries of Aristotelian narrowmindedness is wicked and abominable, you may advance reinforced by one partisan.
B2661	/	/	I may perhaps seem rash in accepting your claims so readily with no support from my own experience
B2662	/	/	why should I not believe a most learned mathematician, whose very style attests the soundness of his judgment? He has no intention of practicing deception in a bid for vulgar publicity, nor does he pretend to have seen what he has not seen. Because he loves the truth, he does not hesitate to oppose even the most familiar opinions, and to bear the jeers of the crowd with equanimity.
B2663	/	/	Because he loves the truth, he does not hesitate to oppose even the most familiar opinions, and to bear the jeers of the crowd with equanimity.
B2664	/	/	He has no intention of practicing deception in a bid for vulgar publicity, nor does he pretend to have seen what he has not seen
B2665	/	/	But why should I not believe a most learned mathematician, whose very style attests the soundness of his judgment? He has no intention of practicing deception in a bid for vulgar publicity, nor does he pretend to have seen what he has not seen. Because he loves the truth, he does not hesitate to oppose even the most familiar opinions, and to bear the jeers of the crowd with equanimity. Does he not make his writings public, and could he possibly hide any villainy that might be perpetrated? Shall I disparage him, a gentleman of Florence, for the things he has seen? Shall I with my poor vision disparage him with his keen sight? Shall he with his equipment of optical instruments be disparaged by me, who must use my naked eyes because I lack these aids? Shall I not have confidence in him, when he invites everybody to see the same sights, and what is of supreme importance, even offers his own instrument in order to gain support on the strength of observations?
B2666	/	/	Why is it that I find part of the book verified by my own experience and also by the affirmations of others?
B2668	/	/	Their conclusions agree with the highly illuminating observations which you report on the same subject. Consequently I have no basis for questioning the rest of your book and the four satellites of Jupiter.
B2669	/	/	I shall discuss with you, Galileo, things which are absolutely certain and which may be seen, I confidently hope, with my own eyes.
B2671	/	/	But here I am trying to induce the skeptical to have faith in your instrument.
B2673	/	/	by your discoveries you caused the sun of truth to rise
B2674	/	/	Putting aside all misgivings, you turned directly to visual experimentation.
B2676	/	/	These are the conditions, I say, which I shall observe in setting up the convex lens, for the purpose of magnifying objects in the field of vision. I shall place the eye not far from the spot where the rays from all points of the object under observation converge at a common focus (this is the function of the hyperbolic nipple). The hyperbola will be extended so far that a ray from this point or center will make an angle of 27° with the tangent at the edge of the hyperbola, and will therefore be refracted about 9°. Thus I shall have at either edge a refraction of about 30 1/2°, but proportionally less in between.  Now the rays from a single point of an object shining so far away come down to the nipple practically parallel. Thereafter they converge and enter the crystalline lens of the eye. Being refracted by the crystalline lens, they meet at a point close behind it. Then they diverge again until, spreading out as though from the tip of a pencil, they strike the retina. Thus from every point on the moon light falls on a separate area of the retina, so that the image becomes quite confused. Therefore I shall adapt a concave lens to the individual eye of each observer in accordance with the variations in their vision. In this way the convergence of the rays from any one point will be stopped by a refraction in the opposite direction accomplished by the concave lens. The rays will diverge instead, and will enter the crystalline lens as though they were coming from some nearby point. After being refracted by the crystalline lens, they will find their points of convergence on the retina itself. This is the definition of clear vision.
B2679	/	/	Under your guidance I recognize that the celestial substance is incredibly tenuous.
B2680	/	/	if fate smiles on me so that I can overcome the obstacles and attempt the mechanical construction, I shall exert myself energetically in that endeavor, pursuing alternative courses. On the one hand, I shall increase the number of lenses. They will have on either side perfectly spherical surfaces of very slight curvature. I shall place them at fixed intervals in the tube, the outer lenses being a little wider. Even so, the eye will be located within the limits of the area where parallel rays passing through all the lenses converge; with regard to these limits, see pages 190 and 440 of my “Optics.” On the other hand, to enable me more easily to correct the aberration (should there be any) in a single surface, I shall design a lens shaped like a nipple, to be used by itself. One of its surfaces will be practically plane, because its curvature will amount to only 1/2 or 30’ of a spherically convex shell. The other surface, which is directed toward the eye, will not be spherical. My intention is to avoid what is illustrated by the diagram on page 194, namely, distortion and confusion of the parts of the object under observation, the subject treated in Proposition 18 on page 193. Instead, the second surface will take the shape of a nipple, as shown in the diagram on page 198. Hence it will resemble the crystalline lens of the eye, because it will be bounded by the curvature of a hyperbolic line. This is the figure which I sought in the diagram on page 106 for the sake of optical devices, as indicated on pages 96 and 109. The aim is to achieve undistorted vision, in which the images of the parts of the object under observation are enlarged proportionally, as set forth on page 105.
B2681	/	/	you have certainly discovered an ingenious method of ascertaining to what extent objects are magnified by your instrument, and how individual minutes and fractions of minutes can be discerned in the heavens
B2682	/	/	Johannes Pistorius, asked me more than once, I recall, whether Brahe’s observations were so refined that in my opinion absolutely nothing could be lacking in them. I vigorously maintained that the pinnacle had been reached, and that nothing further was left to human enterprise, because the eyes would not permit greater precision, nor would the effect of refraction, which alters the position of the stars with reference to the horizon. In rebuttal, he steadfastly declared that some day somebody would come along who would devise a more exact procedure with the help of lenses. I objected on the ground that their refractive properties made lenses unsuitable for reliable observations. But now at last I see that Pistorius was in part a true prophet. To be sure, Brahe's observations speak for themselves and need no praise. For what an arc of 60° is in the heavens, or 34’, is known through Brahe instruments by themselves. But whereas Brahe in this way measured celestial degrees in the heavens (or even I determined the diameter of the moon by my optical device), now your telescope, Galileo, surpasses these attainments. Accepting the numerical results recorded by Brahe and me, it subdivides them with the utmost nicety into minutes and fractions of minutes. It couples itself with Brahe's observational method in a most appropriate marriage, so that Brahe has good reason to rejoice at your method of observation, and you must base your method on Brahe’s.
B2683	/	/	Would you like me to express my feelings? I want your instrument for the study of lunar eclipses, in the hope that it may furnish the most extraordinary aid in improving and where necessary in recasting, the whole of my “Hipparchus” or demonstration of the sizes and distances of the three bodies, sun, moon, and earth. For the variations in the solar and lunar diameters, and the portion of the moon that is eclipsed, will be measured with precision only by the man who is equipped with your telescope and acquires skill in observing.
B2685	/	/	Therefore let Galileo take his stand by Kepler's side. Let the former observe the moon with his face turned skyward, while the latter studies the sun by looking down at a screen (lest the lens injure his eye). Let each employ his own device, and from this partnership may there some day arise an absolutely perfect theory of the distances.
B2688	/	/	If a comet appears, it will be possible to make highly accurate observations of its parallax (like the moon's) by comparison with those quite minute and very numerous stars which are visible only through your instrument. From the parallax measurements we may draw more definite conclusions than we have ever had before about the height of comets.
B2689	/	/	From the parallax measurements we may draw more definite conclusions than we have ever had before about the height of comets.
B2691	/	/	it occurs to me to compete with you in scrutinizing those small spots first noticed by you in the brighter region. Yet, if this is agreed upon, I hope to get results by my own method of observation, with my back to the moon. I shall admit the light of the moon through an aperture to a sheet of paper mounted on a rod. The aperture will be fitted with a crystal lens curving spherically from a circular edge. The paper will be adjusted to the focus of the rays. In this way, with a rod 12 feet long, a perfect image of the body of the moon will be obtained the size of a large silver coin.
B2692	/	/	The paper will be adjusted to the focus of the rays. In this way, with a rod 12 feet long, a perfect image of the body of the moon will be obtained the size of a large silver coin.
B2693	/	/	I explained the device in Proposition 23 on page 196 of my book, and on page 211.
B2694	/	/	you begin your observations by specifying the age of the moon, and for the first time you point out the imperfections of the oval line in the crescent phase. In Number 8 on page 244 of my book I showed that the circle of illumination appears as an oval. What you say, then, is correct and in full accord with mathematics.
B2699	/	/	these suggestions (about cavities that are below the surface and not cut through the mountains) are not so weighty that I would deem them worthy of a stubborn defense, should they be rendered completely untenable by your subsequent reports.
B2703	/	/	But the flaw in my reasoning is indicated in the margin of the very next page. Obviously the river did not, like the land, shine by light received from the sun, but by light reflected from the illuminated air. Hence my analysis of the causes of the phenomenon was also unfortunate. For, in opposition to the doctrine of Aristotle's book On Colors, I asserted that water partakes of black less than earth does. Yet how could this be true, since earth turns darker when it is soaked with water? But why go on at length?
B2706	/	/	These very acute observations of yours do not lack the support of even my own testimony. For on page 248 of my Optics you have the half-moon divided by a wavy line. From this fact I deduced peaks and depressions in the body of the moon. On page 250 I describe the moon during an eclipse as looking like torn flesh or broken wood, with bright streaks penetrating into the region in shadow. On the basis of this observation I establish the conclusion, identical with yours, yet reached by a different sort of reasoning, that the parts of the moon are uneven, some being higher and others lower.
B2708	/	/	Pages 252 and 302 of my book could have told you about this air on the moon. These passages in my book are splendidly confirmed by your pertinent observations.
B2711	/	/	This situation would be consistent with my observations.
B2713	/	/	These were performed not only at night, when the explanation might be referred to the conditions of seeing, but also by day, when Venus disappears behind the part of the half-moon that is in shadow.
B2715	/	/	No less ingenious is your arrangement on page 14 inspecting the disk of the moon when its horns first emerge. You explain how to observe from behind a roof so that the horns are covered up and the rest of the disk becomes visible. This is an observational method very familiar to me.
B2716	/	/	There, adopting a procedure identical with yours, I too reject the same suppositions (that this light comes from the sun or from Venus), except that I treat the latter conjecture on its merits somewhat more favorably than you do.
B2717	/	/	You support my discussion of this redness on page 271 of the “Optics, where I derive it from the refraction of the sun's rays in our atmosphere. You also enhance the usefulness of what I said on page 301 by way of explaining why complete darkness does not always occur during a total eclipse of the sun; I repeated these remarks on page 117 in my book on the “New Star.”
B2718	/	/	I doubt, Galileo, whether the cause proposed by you can account for this redness. For this dawn-light, as you call it, surrounds the body of the moon much too uniformly to be the source of the redness, which is distributed so unevenly over the moon. This is shown by my observations, as reported on page 276. When you consider this subject in your System of the Universe, you will, I trust, advance a much more successful explanation of the causes of the phenomena under discussion.
B2719	/	/	I readily grant that, as compared with the celestial bodies in the vicinity of the sun, which I regarded on page 277 as the cause of the pale light, this dawn-light of yours serves as a better explanation.
B2720	/	/	When their small bodies are examined through the telescope, you say that they shrink in comparison with the diameter of the moon. You also mention other things, which truly produce a similar diminution of the stars, as I have known from long experience: twilight, daylight, a cloud, a veil, colored glass.
B2721	/	/	I should like to ask you, Galileo, whether you are satisfied with the reasons for this effect, as presented by me in my discussion of the process of vision on page 217 and especially on page 221 of my Optics. For if you find nothing amiss, you may hereafter discuss the matter correctly.
B2722	/	/	Point sources of light transmit their cones to the crystalline lens. There refraction takes place, and behind the lens the cones again contract to a point. But this point does not reach as far as the retina. Therefore the light is dispersed once more, and spreads over a small area of the retina, whereas it should impinge on a point. Hence the telescope, by introducing another refraction, makes this point coincide with the retina. It is not true, then, that some rays come down to the eye from the brightness enveloping the stars on the outside. On the contrary, the rays which come down from the shining body itself are scattered, as a result of refraction and the widening of the opening in the uvea at night. They brighten the area on the retina around the point which should represent the star. The telescope on earth does not remove anything from the stars in heaven, but it does take away from the retina whatever light is superfluous.
B2724	/	/	persons with unimpaired vision, using astronomical instruments that are not deceived by these wavy crowns, as is the naked eye, ascertain the dimensions of the stars' diameters in terms of minutes and fractions of minutes
B2725	/	/	You have a large number of eyewitnesses to the innumerability of the stars. The rabbis are said to enumerate more than 12,000. A clergyman of my acquaintance one moonless night counted over 40 in Orion's Shield. The larger stars in the Pleiades are arranged in order by Mästlin to the number of fourteen
B2726	/	/	You have conferred a blessing on astronomers and physicists by revealing the true character of the Milky Way, the nebulae, and the nebulous spirals. You have upheld those writers who long ago reached the same conclusion as you: they are nothing but a mass of stars, whose luminosities blend on account of the dullness of our eyes.  Accordingly, scientists will henceforth cease to create comets and new stars out of the Milky Way, after the manner of Brahe, lest they irrationally assert the passing away of perfect and eternal celestial bodies.
B2727	/	/	Accordingly, scientists will henceforth cease to create comets and new stars out of the Milky Way, after the manner of Brahe, lest they irrationally assert the passing away of perfect and eternal celestial bodies.
B2733	/	/	this will remain an open question until this phenomenon too is detected by someone equipped for marvelously refined observations
B2734	/	/	Therefore, for the sake of those who, as it were, will presently be on hand to attempt this voyage, let us establish the astronomy, Galileo, you of Jupiter, and me of the moon.
B2735	/	/	as soon as somebody demonstrates the art of flying, settlers from our species of man will not be lacking. Who would once have thought that the crossing of the wide ocean was calmer and safer than of the narrow Adriatic Sea, Baltic Sea, or English Channel? Given ships or sails adapted to the breezes of heaven, there will be those who will not shrink from even that vast
B2736	/	/	as soon as somebody demonstrates the art of flying, settlers from our species of man will not be lacking
B2738	/	/	I have also thought it worth while, in passing, to tweak the ear of the higher philosophy. Let it ponder the questions whether the almighty and provident Guardian of the human race permits anything useless and why, like an experienced steward, He opens the inner chambers of his building to us at this particular time. Such was the opinion put forward by my good friend Thomas Seget, a man of wide learning. Or does God the creator, as I replied, lead mankind, like some growing youngster gradually approaching maturity, step by step from one stage of knowledge to another?
B2739	/	/	does God the creator, as I replied, lead mankind, like some growing youngster gradually approaching maturity, step by step from one stage of knowledge to another?
B2740	/	/	Let the higher philosophy reflect, I repeat, and glance backward to some extent. How far has the knowledge of nature progressed, how much is left, and what may the men of the future expect?
B2741	/	/	We should not anticipate that all of us, equipped with your telescopes, Galileo, will observe them hereafter as a matter of course
B2746	/	/	 in the interests of that contemplation for which man was created, and adorned and equipped with eyes, he could not remain at rest in the center. On the contrary, he must make an annual journey on this boat, which is our earth, to perform his observations. So surveyors, in measuring inaccessible objects, move from place to place for the purpose of obtaining from the distance between their positions an accurate base line for the triangulation.
B2749	/	/	It remains for me to make an urgent request of you, most illustrious Galileo. Press on vigorously with your observations, and let us know at the very earliest opportunity what results your observations have attained
B2750	/	/	I promised to prepare something in time for the scheduled departure of the couriers, and I kept my pledge.
B2751	/	/	I resolved to advise the reader that everybody has his own preference
B2752	/	/	I have always followed the practice of praising what I deemed well said by others, and of refuting what was badly said
B2753	/	/	I have never belittled or laid false claim to the ideas of others, when I had none of my own.
B2754	/	/	I have never fawned on others, nor have I been self-effacing if I made some better or prior discovery by my own exertions.
B2755	/	/	I do not think that Galileo, an Italian, has treated me, a German, so well that in return I must flatter him, with injury to the truth or to my deepest convictions.
B2756	/	/	let no one assume that by my readiness to agree with Galileo I propose to deprive others of their right to disagree with him
B2757	/	/	all men are free to make up their own minds
B2759	/	/	I swear to reject them without reservation, as soon as any better informed person points out an error to me by a sound method
B2761	/	/	I supposed that among others Galileo too, the most highly qualified of all, would discuss with me by mail the new kind of astronomy or celestial physics which I had published, and that he would resume our interrupted correspondence, which had begun twelve years before.
B2763	/	/	mutually self-supporting evidence.
B2767	/	/	discovered an ingenious method of ascertaining to what extent objects are magnified by your instrument
B2768	/	/	Let each employ his own device, and from this partnership may there some day arise an absolutely perfect theory of the distances
B2769	/	/	Hence it occurs to me to compete with you in scrutinizing those small spots first noticed by you in the brighter region. Yet, if this is agreed upon, I hope to get results by my own method of observation, with my back to the moon.
B2770	/	/	a perfect image of the body of the moon will be obtained the size of a large silver coin
B2771	/	/	What you say, then, is correct and in full accord with mathematics.
B2772	/	/	But these suggestions (about cavities that are below the surface and not cut through the mountains) are not so weighty that I would deem them worthy of a stubborn defense, should they be rendered completely untenable by your subsequent reports.
B2773	/	/	you have established most firmly by brilliant observations in full accord with the laws of optics
B2775	/	/	My motive in contradicting Plutarch in this regard may be seen on page 251 of my book.
B2776	/	/	But the flaw in my reasoning is indicated in the margin of the very next page
B2778	/	/	you adduce mathematical arguments against me in favor of Plutarch with brilliant and irrefutable logic
B2780	/	/	These very acute observations of yours do not lack the support of even my own testimony
B2781	/	/	On the basis of this observation I establish the conclusion, identical with yours, yet reached by a different sort of reasoning
B2782	/	/	and once again tell us how it looks to you
B2783	/	/	Mästlin demonstrates this by many observations
B2784	/	/	The next item in your little book is the ingenious and sound proof on page 13 of what I too mentioned casually on page 250, but failed to demonstrate
B2785	/	/	No less ingenious is your arrangement on page 14 inspecting the disk of the moon when its horns first emerge.
B2786	/	/	You support my discussion
B2787	/	/	I doubt, Galileo, whether the cause proposed by you can account for this redness
B2788	/	/	I should like to ask you, Galileo, whether you are satisfied with the reasons for this effect, as presented by me in my discussion of the process of vision on page 217 and especially on page 221 of my Optics.
B2791	/	/	Now I quote
B2793	/	/	Pythagoras, Plato, and Euclid. Borne aloft by the preeminence of their reason
B2800	/	/	let us establish the astronomy, Galileo, you of Jupiter, and me of the moon.
B2801	/	/	Press on vigorously with your observations, and let us know at the very earliest opportunity what results your observations have attained.
B2802	/	/	ha dato a quella nome e fervore, ed insieme accrescimento a’ progressi de’ nostri studi
B2803	/	/	dono della sua beneficenza
B2804	/	/	aprire una via non battuta per l’investigazione meno fallace del vero
B2805	/	/	l’Idea della verità
B2806	/	/	Primogenita infra tutte le creature della divina sapienza fu senz’alcun dubbio l’Idea della verità, al cui disegno si tenne sì strettamente il maestro eterno nella fabbrica dell’universo, che niuna cosa venne a formare, la quale avesse in sé pur minima lega di falso.
B2809	/	/	la verità del lor’essere
B2811	/	/	sua eterna sapienza
B2812	/	/	primi lumi della verità
B2814	/	/	tanto fa che «provando e riprovando» le riesce talora di dar nel segno
B2815	/	/	la verità manifesta
B2817	/	/	verità svelata
B2818	/	/	la purissima faccia della verità
B2819	/	/	giovevole curiosità
B2821	/	/	niun’altra cosa ci vorrebbe, che una libera comunicazione di diverse adunanze sparse
B2822	/	/	aprendosi a vicenda un sì profittevol commercio, andassero l’una l’altra colla medesima libertà ricercando per quanto si può, e partecipandosi il vero
B2823	/	/	abbiasi da tutti la libertà con la quale abbiamo sempre partecipato le cose medesime a chiunque passando per queste medesime parti
B2824	/	/	nobile curiosità
B2825	/	/	sperimentare
B2827	/	/	After the king had promised her this
B2828	/	/	For a long time the king could not be comforted, and he did not consider taking a second wife
B2829	/	/	There is no other way. The king must remarry, so that we will have a queen.
B2831	/	/	God has forbidden that a father should marry his daughter
B2832	/	/	Nothing good can come from sin, and the kingdom will be pulled along into ruin
B2833	/	/	The daughter was even more horrified when she heard her father's decision.
B2834	/	/	Hoping to dissuade him from his intentions, she said to him, Before I fulfill your wish, I must have three dresses: one as golden as the sun, one as silver as the moon, and one that glistens like the stars. Further, I must have a cloak put together from a thousand kinds of pelts and fur. Every animal in your kingdom must contribute a piece of its skin for it
B2835	/	/	That will be entirely impossible for him to achieve, and in this way I will divert my father from his wicked thoughts.
B2836	/	/	his huntsmen had to capture all the animals in his entire kingdom and take a piece of skin from each one
B2838	/	/	, she made the decision to run away
B2839	/	/	Then surrendering herself to God, she set forth
B2840	/	/	Have pity on me and take me with you. Then they said, All-Kinds-of-Fur, you are good for the kitchen. Come with us.
B2842	/	/	she was sent to the kitchen, where she carried wood and water, tended the fire, plucked the poultry, sorted vegetables, swept up the ashes, and did all the dirty work
B2843	/	/	Yes, go ahead. But you have to be back here in a half hour and carry out the ashes.
B2845	/	/	Taking off her fur cloak, she washed the soot from her hands and face so that her full beauty again came to light.
B2846	/	/	. She put the three dresses from the sun, moon, and stars into a nutshell, put on the cloak of all kinds of fur, blackened her hands and face with soot.
B2847	/	/	the most skilled maidens in his kingdom had to weave the three dresses, one as golden as the sun, one as silver as the moon, and one that glistened like the stars.
B2848	/	/	she had run back to her cubbyhole, quickly taken off her dress, blackened her hands and face, put on the fur cloak, and was once again All-Kinds-of-Fur.
B2849	/	/	All-Kinds-of-Fur made soup for the king. She made bread soup, and as good as she knew how.
B2850	/	/	she got her golden ring from the cubbyhole and placed it in the bowl that the soup was in
B2851	/	/	I must confess that I did not cook it, it was the little furry animal.
B2852	/	/	, May I go up for a little while and take a look? I will stand outside the door. The cook answered, Yes, go ahead. But you have to be back here in a half hour and carry out the ashes.
B2853	/	/	I am good for nothing, except having boots thrown at my head.
B2854	/	/	I am a poor child who no longer has a father or a mother.
B2855	/	/	asked the cook for permission to have a look. He answered, Yes, but come back in a half hour and cook the bread soup for the king that he likes so much.
B2857	/	/	She ran to her cubbyhole, turned herself back into a furry animal, and went to the kitchen to make the bread soup. While the cook was upstairs she got the golden spinning wheel and put it in the bowl, so that the soup was prepared on top of it.
B2858	/	/	He had the cook brought before him, who again had to confess that All-Kinds-of-Fur had made the soup.
B2859	/	/	who again had to confess that All-Kinds-of-Fur had made the soup.
B2861	/	/	But because she asked, he allowed her to look in on the ball at the appointed time.
B2862	/	/	And while he was dancing he placed a golden ring on her finger, without her noticing it
B2863	/	/	she tore herself loose and jumped so quickly into the crowd that she disappeared before his eyes.
B2867	/	/	Her golden hair appeared, and she stood there in full splendor, no longer able to hide.
B2870	/	/	we shall never part.
B2874	/	/	the king had promised her this,
B2881	/	/	Now she thought, That will be entirely impossible for him to achieve, and in this way I will divert my father from his wicked thoughts.
